row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Maine,,18,7,7,0,0,II,1524,1491,600 553,47,0,891,164
New Hampshire,,6,2,2,0,0,4,405,400 160,160,0,0,240,66
Vermont,,6,2,2,0,0,4,682,665,272 272,0,0,393,332
Massachusetts,,98,56,50,6,0,42,6075,5878,"3,066 2,200",866,0,2812,3454
Rhode Island,,19,8,7,0,I,II,1116,1048,529 519,0,10,519,432
Connecticut,,96,60,50,0,10,36,6275,5424,"2,992 2,178",31,783,2432,4330
New England,,243,135,118,6,11,108,16077,14906,"7,619 5,882",944,793,7287,8778
New York,,322,164,128,5,31,158,18854,14826,"7,265 5,324",263,1678,7561,9142
New Jersey,,199,91,78,2,11,108,9077,7718,"3,635 3,151",118,366,4083,3253
Pennsylvania,,228,106,95,3,8,122,12972,11338,"5,248 4,069",102,1077,6090,4857
Middle Atlantic,,749,361,301,10,50,388,40903,33882,"16,148 12,544",483,3121,17734,17252
Ohio,,228,93,90,2,1,135,15999,14593,"6,759 6,306",447,6,7834,4428
Indiana,,112,57,56,1,0,55,5262,4691,"2,345 2,333",12,0,2346,2143
Illinois,,305,155,137,10,8,150,21443,18601,"10,096 7,951",1063,1082,8505,10530
Michigan,,196,87,85,1,1,109,13217,9544,"4,489 4,280",89,120,5055,3878
Wisconsin,,110,47,43,1,3,63,6256,5557,"2,779 2,647",36,96,2778,2109
East North Central,,951,439,411,15,13,512,62177,52986,"26,468 23,517",1647,1304,26518,23088
Iowa,,43,20,19,1,0,23,2675,2316,"1,278 1,203",75,0,". 1,038",1752
Minnesota .,,105,54,48,1,5,51,7296,6443,"3,066 2,682",24,360,3377,3018
Missouri,,118 8,60 0,50,1,9,58,5785,5207,"2,782 1,985",50,747,2425,"3,413 0"
North Dakota,,,,0,0,0,8,672,580,223 77,0,146,357,
South Dakota,,5,2,2,0,0,3,62,40,23 23,0,0,17,29
Nebraska,,II,5,5,0,0,6,480,370,195 195,0,0,175,353
Kansas,,36,15,14,1,0,21,6461,5723,"2,561 1,380",52,1129,"3,162 10,551",567
West North Central,,326,156,138,4,14,170,23431,20679,"10,128 7,545",201,2382,,9132
