row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois......................................................,199,94,89,3,2,105,12985,11042,5182,4663,410,109,5860,4277
Indiana......................................................,80,31,30,1,0,49,6487,5814,2205,2165,39,1,3609,1076
Michigan..................................................,196,91,83,4,4,105,18317,14575,7477,6918,147,412,7098,9502
Ohio..........................................................,186,88,87,1,0,98,17182,14747,6947,6876,28,43,7800,7807
Wisconsin..................................................,82,36,35,1,0,46,4437,4058,1931,1872,59,0,2127,1753
East North Central................................,743,340,324,10,6,403,59408,50236,23742,22494,683,565,26494,24415
Alabama....................................................,38,15,12,3,0,23,3747,3508,1614,1204,410,0,1894,1961
Kentucky..................................................,47,14,14,0,0,33,3667,3247,1424,1356,68,0,1823,1498
Mississippi................................................,34,18,18,0,0,16,3364,2982,1478,1478,0,0,1504,1757
Tennessee..................................................,48,26,22,4,0,22,4413,3959,1972,1921,51,0,1987,2229
East South Central................................,167,73,66,7,0,94,15191,13696,6488,5959,529,0,7208,7445
New Jersey................................................,163,87,80,4,3,76,11931,9823,5354,4500,147,707,4469,5415
New York..................................................,335,209,169,10,30,126,26582,24079,12996,10822,560,1614,11083,16605
Pennsylvania............................................,227,99,88,8,3,128,18235,16274,7893,6725,841,327,8381,6406
Middle Atlantic....................................,725,395,337,22,36,330,56748,50176,26243,22047,1548,2648,23933,28426
Arizona......................................................,33,15,13,2,0,18,2161,1708,912,845,67,0,796,1128
Colorado....................................................,51,26,24,2,0,25,1653,1428,805,692,113,0,623,980
Idaho..........................................................,5,2,0,1,1,3,170,143,118,28,7,83,25,156
Montana....................................................,25,13,12,1,0,12,629,542,291,290,1,0,251,315
Nevada......................................................,48,25,22,3,0,23,3672,3116,1779,1682,97,0,1337,2192
New Mexico..............................................,16,8,6,2,0,8,1146,1055,586,417,169,0,469,774
Utah..........................................................,15,9,9,0,0,6,1005,1014,657,657,0,0,357,819
Wyoming..................................................,7,2,2,0,0,5,409,396,164,164,0,0,232,77
Mountain..............................................,200,100,88,11,1,100,10845,9402,5312,4775,454,83,4090,6441
Connecticut..............................................,55,24,24,0,0,31,3679,3215,1550,1550,0,0,1665,2010
Maine........................................................,10,2,2,0,0,8,566,514,232,232,0,0,282,27
Massachusetts............................................,82,44,41,2,1,38,4632,3822,2026,1833,180,13,1796,2578
New Hampshire........................................,9,6,5,0,1,3,385,332,124,116,0,8,208,62
Rhode Island............................................,15,7,6,1,0,8,901,796,432,417,15,0,364,561
Vermont....................................................,7,3,2,1,0,4,801,759,336,282,54,0,423,125
New England........................................,178,86,80,4,2,92,10964,9438,4700,4430,249,21,4738,5363
