row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
Employees receiving backpay From either employer or union,34857,34532,31014,453,108,1993,964,-325,253,4,0,17,51
From both employer and union,335,331,118,0,0,213,0,4,3,0,1,0,0
"Employees reimbursed for fees, dues, and fines From either employer or union",1396,818,533,152,0,II,122,578,551,2,0,7,18
"From both employer and union By amounts of monetary recovery, total","185 $38,869,729","184 $37,327,796","1 $23,797,734","0 $2,664,741","0 $462,652","183 $4,841,112","0 $5,561,557","1 $1,541,933","1 $754,337","0 $30,653","0 $3,944","0 $128,476","0 $624,523"
"Backpay (Includes all monetary payments except fees, dues, and fines) Reimbursement of fees, dues, and fines","38,099,410 770,319","36,596,828 730,968","23,268,708 529,026","2,650,543 14,198","462,652 0","4,733,467 107,645","5,481,458 80,099","1,502,582 39,351","724,758 29,579","29,896 757","3,944 0","126,409 2,067","617,575 6,948"
