row_label,col_1,col_2,col_3
15-0-1113,"Alabama Electric Co-op., Inc.",6-0-1165,"Kenna Metal, Inc."
7-C-1799,American District Tele- graph Co.,10-0-2270,"Levis, J. C., Motor Co., Inc. •"
10-0-2164 15-C-1303,"Carolyn Chenille Co. Collins Baking Co., Colo- nial Baking Co., d/b/a.",16-0-1518 16-0-1413,Lufkin Foundry &Ma- chine Co. Lytle-Phillips Indepen- dent Producers.
16-0-1443 16-0-1394,"Cooper Co., Inc., The. Corsicana Cotton Mills.",15-C-1389,"McKinney Lumber Co., The."
10-0-2179 10-0-2271,Dalton Telephone Co. Davis Lumber Co.,19P-C-7 13-C-2857,"Martin Bros. Box Co., The."
2-0-6856 13-0-3058,E. A. laboratories. Electric Autolite Co.,,"Metropolitan Industries, Inc."
20-0-1651 10-0-2267,"General Motors Corp. Gluck Bros., Inc. Grace Co., The.",2-0-6372 2-C-6820,"National Broadcasting Co., Inc. Nelson, N. P., Iron"
17-0-1543 4-C-1742,"Gunn, John A., &Co.",8-C-2179,"Works, Inc. Ohio Power Co., The."
16---C-1255 8-C-2166 21-0-2973,Hillsboro Cotton Mills. Hines Flask Co. Hollywood Doll Manu-,19-C-1573 1-C-2970,"Pacific Powder Co., A Corp. Pappas, C., Co., Inc. Poster Cotton Mills, Inc."
5-0-2346,facturing Co. Home Laundry.,16-C-1578,Scott Paper Box co. Sidran Sportswear.
13-0-2326,Industrial Metal Fabri-,15M-0-28 16-0-1509 10-0-2196,"_ Southern Fruit Distribu- tors, Inc."
10-0-2157 2-0-6970,"cators, Inc. Interchemical Corp. Interstate Dress Carriers,",16-0-1480,"Vanette Hosiery ,Mills."
,Inc. Interstate Engineering,10-0-2139,
21-0-3100,,16-0-1338,"Waynline, Inc. Wegener Carvin Estate, Operators."
10-0-2115,Corp.,8-C-2174,Westinghouse Electric Corps.
,Joanna Mills.,,
