row_label,col_1,col_2
A. Charges filed against employers under sec. 8(a),A. Charges filed against employers under sec. 8(a),A. Charges filed against employers under sec. 8(a)
Subsections of Sec. 8(a):,,
Total cases,22266,100.0
RaXI),3435,15.4
8(aX1X2),272,1.2
8(aX1X3),8111,36.4
8(aX1X4),161,0.7
,7093,31.9
8(aX1X5),214,1.0
8(aX1X2X3),,
8(aX1X2X4),6,0.0
8(aX1X2X5),84,0.4
IllaX1X3X4),559,2.5
RaXIX3X5),2115,9.5
8(aX1X4X5),16,0.1
8(aX1X2X3X4),7,0.0
8(5X1X2X3X5),83,0.4
8(5X1X2X4X5),3,0.0
8(aX1X3X4X5),89,0.4
8(aX1X2X3X4X5),18,0.1
',','
RaX1)2,22266,100.0
8(a)(2),687,3.1
8(0(3),11196,50.3
8(aX4),859,3.9
R aX5) •,9501,42.7
B. Charges filed against unions under sec. 8(b),B. Charges filed against unions under sec. 8(b),B. Charges filed against unions under sec. 8(b)
Subsections of Sec. 8(b): Total cases,9111,1090
8(bX1),5998,65.9
8(b)(2),103,1.1
8(bX3),265,2.9
8(bX4),1096,12.0
"8(,X5)-",1,0.0
,6,0.1
MO-,248,2.7
On- B(bXIX2),1003,11.0
F(bXIX3),308,3.4
8(bXIX5).,5,0.1
,s,0.1
B(bXIX6),,0.1
BOX2X3),s,0.0
8(bX3X5),1,
8(bX3X6),2,0.0
8(bX1X2X3),49,0.5
8(bX1X2X5),5,0.1
8(bX1X3X6),2,0.0
8(bX1X3X5),1,0.0
8(bX1X2X3X6),4,0.0
8(b)(1X2X3X5X6).,1,0.0
',','
8(bX1)..,7384,81.0
8(bX2).,1171,12.9
8(bX3),638,7.0
8(bX4),1096,12.0
B(bX5),14 23,0.2 0.3
8(bX6) f(bX7),248,2.7
