row_label,col_1,col_2,col_3
21-RC-264,Gerry Arizona Industry. Gibbs Corp.,10-RC-375,"H&WStudio & Lenak Studio, D. T. Hunt, d/b/a."
10-RC-391 5-RC-137,"Gillett, F. W., & Co., Inc.",2-RC-1055,"Hackensack Water Co. Haden, Bill, Inc."
34-RC-112,Gittlin Charlotte Bag Co.,20-RC-399 20-RC-456,"Hadley, F. E. & Sons,"
10-RC-382,Glazer Steel Corp.,,"F. E. Hadley, d/b/a."
13-RC-245,Globe Houseware Co.,14-RC-8,Hager Hinge Co.
10-RC-376,"Gluck Brothers, Inc.",8-RC-167,Hamlin Metal Products
10-RC-343,Gobble-Fite Lumber Co.,,Co.
35-RC-192,"Goddard, Joseph A., & Co.",1-RC-769,"Hancock, John, Mutual Life Insurance Co."
30-RC-110,Goldberg Brothers Manufacturing Co.,1-RC-149 1-RC-271,"Hanley, James Co., The. Hannaford Brothers Co."
19-RC-15,Gold Medal Dairies.,7-RC-463,Harbor Springs Manu-
10-RC-329,Gordon Garment Corp.,,facturing Co.
10-RC-303,Goodall Co.,2-RC-553,Harman Watch Co.
8-RC-203,"Goodrich, B. F., Co.",20-RC-120,Harris & Allen Co.
13-RC-288,"Goodrich, B. F., Co.",10-RC-170,Harris Transfer & Ware-
9-RC-401,"Goodrich, B. F., Chem-",,house Co.
,"ical Co. Goodrich, B. F., Co.,",4-RC-330,Harrisburg Railway Co. Hartford
8-RC-256,"The. Goodrich, B. F., Co.,",1-RC-776 9-RC-278,"Times, The. Hart Manufacturing"
6-RC-187,The.,10-RC-156,"Co., Inc. Hartsville Manufactur-"
1-RC-913,"Goodyear Rubber Sun- dries, Inc.",2-RC-913,"ing Co. Hawley & Hoops, Inc."
16-RC-77,Goodyear Synthetic Rubber Corp.,19-RC-281 2-RC-925,Hayslip Earl & Sons. Hearn Department
8-RC-11,"Goodyear Tire & Rub- ber Co., The.",7-RC-137,"Stores, Inc. Heinz, H. J., Co."
10-RC-565,"Goslin-Birmingham Manufacturing Co., Inc.",6-RC-177 1-RC-625,"Heinz, H. J., Co. Heminway & Bartlett Manufacturing Co.,"
18-RC-166,Granite City Transfer. 2-RC-612 Greater New York,34-RC-66 4-RC-120,The. Henderson Lumber Co. Hersey Machine &
2-RC-308,"Broadcasting Corp. Great Atlantic & Pac- ific Tea Co., The.",,Foundry Co. Hertz Driv-ur-self Sta-
,Great Atlantic & ific Tea Co.,17-RC-64,"tions, Inc. Hess, G. H., Inc."
7-RC-362,Pac-,6-RC-31,
36-RC-67,"Great Lakes Carbon Corp., Dicalite Divi- sion.",7-RC-410 10-RC-75 19-RC-214,"Heyden Chemical Corp. High, J. M., Co. Highland Fruit Grow-"
18-RC-78,Great Lakes Pipeline Co.,21-RC-555,"ers, Inc. Highland Park Chevro-"
17-RC-216 17-RC-397,Great Lakes Pipe Line Co Great Lakes Pipe Line,17-RC-352,"let Co. Hinky Dinky, American Community Stores Corp."
2-RC-524,Co. Great Manufacturing & Machine Co.,17-RC-213,"Hi Lewis Oil Co. Hoagland, Walter G.,"
20-RC-531 6-RC-220,"Green & Berry, Inc. Green, G. G., Manu- facturing Corp.",9-RC-284,Foundry & Machine Co.
15-RC-185,"Lumber Co., The.",14-RC-614,Hoehn Chevrolet Co. Upholstered
15-RC-148,Green Veneer Co. Greenville Cotton Oil,,
16-RC-32,Green,5-RC-115 10-RC-560,Hoffman Furniture.
,Co. Guilford Woolen Mills,7-RC-140,Holeproof Hosiery Co. Holley Carburetor Co.
1-RC-605,Co.,16-RC-307,"Holmes, W. W., Lottie Apple Holmes Haley."
16-RC-138,"Gulf, Coast Broadcast- ing Co.",21-RC-730,Hopper Machine
,Gulf Oil Corp.,,Works. Hortex Manufacturing
16-RC-196 15-RC-208,Gulfport Fertilizer Co.,33-RC-78,
,& Zimmerman.,,Co.
20-RC-190,Guntert,,
