row_label,col_1,col_2,col_3
19-UA-136,American Brake Shoe Co.,2-UA-1813,Carnegie Hall. Casket Industry
1-UA-800,American Felt Co. American Hair & Felt Co.,18-UA-16,of Min- neapolis.
31-UA-30,American Lines,13-UA-116,Camay Corp.
18-UA-889 13-UA-944,Supply. Arcade Manufacturing.,2-UA-424,Central Photo Engraving
15-UA-103,Arkansas Fuel Oil Co.,,Corp.
2-UA-553,Armour & Co.,8-UA-568,Champion-Forge Co.
5-UA-337,Armour & Co.,2-UA-1881,"Chanin, L. S."
13-UA-671,Armstrong Bros. Tool. Co.,2-UA-426,Circle Photo Engraving Co.
18-UA-184,Augsburg Publishing House.,8-UA-949 36-UA-61,Cities Service Oil Co. Clackamas Lumber Co.
36-UA-154,Automatic Oil Co.,21-UA-409,Coca-Cola Bottling Co.
35-UA-253,Avco Manufacturing. Corp.,,"of Los Angeles. Cohen, Elias A."
6-UA-197,Avonmore Foundry & Machine Co.,2-UA-1774 1-UA-325 2-UA-427,"Colonial, Wool Co. Color Crafts Inc. Columbia River"
36-UA-634,B & R Lumber Co. Baker,36-UA-420,Paper Mills.
1-UA-953,Ice Co.,9-UA-653,tolumbus Bolt Works
1-UA-367,Bates Manufacturing,,Co.
1-UA-368,Company. Bates Manufacturing,1-UA-1110 21-UA-629,"Conn. Co., The. Consolidated Vultee Air-"
1-UA-369,Co. Bates Manufacturing,13-UA-796,craft Corp. Continental Diamond Fibre Co.
1-UA-370,Co. Bates Manufacturing.,2-UA-429,Craftsman Color Plate
1-UA-381,Bates Manufacturing Co. Berkeley Woolens Co.,,"Co., Inc. Cream of Wheat Co."
5-UA-80 18-UA-210,Bethlehem Steel Co.,18-UA-91 8-UA-570,Cromwell Quality Tools
,,,"Co., The."
21-UA-230 16-UA-146,Bethlehem Steel Co. Bethlehem Supply Co.,2-UA-1821,Cross & Brown. Cross & Brown.
10-UA-43,Birmington Tank Co.,2-UA-1829,
5-UA-252,Blair Limestone Co.,5-UA-199,Crosse & Blackwell Co. Cushman &
1-UA-313,"Blood, J. B., Co.",2-UA-1832,Wakefield Inc.
1-UA-1103,"Blood, J. B., Co.",13-UA-994,"Deegan, J. C. Inc. Denver Tramway Corp."
2-UA-3026,Blumstein's Department Store.,30-UA-231,
36-UA-86 15-UA-50,Bly Logging Co. Boulet Transportation Co.,30-UA-297,Denver Tramway Corp.
,Borgwarner Corp.,1-UA-374 2-UA-431,"Dewey, Gould & Co. Dillon, J. C., Co., Inc."
13-UA-882 2-UA-422,Bridge Photo Engraving Co.,15-UA-12,Dixie Broadcasting Inc.
20-UA-788,Brimley Bros. 'sign Co. Cooperage Co.,21-UA-408,"Co., Dr. Pepper Bottling Co."
1-UA-1362,Brooklyn,21-UA-411,Dr. Pepper Bottling
,,,"Co. Dole Valve Co., The."
36-UA-129,"Brooks Scanlon, Inc. Brooks Scanlon, Inc.",13-UA-1177,Dome Trading.
36-UA-192 36-UA-418,"Brooks Scanlon, Inc.",2-UA-1776,Dubois Lumber
8-UA-533,Bryant Heater Co.,36-UA-433 36-UA-432,Co. Dubois-Matlock
4-UA-325,,,Lumber Co.
,"Budd Company, The.",18-UA-105,"Dugan, Dan Inc."
13-UA-84,Butler Bros.,5-UA-81,Dunn Woolen Co.
21-UA-458,California Portland Cement Co.,20-UA-53,Eagle-Picher Co.
4-UA-255,Camden County Bever- age Co.,5-UA-214 4-UA-347,"Eastern Box Co., The Eavenson, J., & Sons."
20-UA-952 8-UA-163,"Campbell Soup Co. Canfield Oil Co., Plant",18-UA-360,Electric Auto Lite In- strument & Gauge
,"No. 1. Cannelton Sewer Pipe Co:""",18-UA-843,Division. Engineering Research
35-UA-109,,,"Association's, Inc."
15-UA-11,Capitol Broadcasting Co. Capitol Greyhound Lines.,36-UA-113,Ewauna Box Co.
9-UX-103,,15-UA-158,"Fair, D. L. Lumber"
18-UA-218,Carnegie Dock &,18-UA-148,Co.
,Fuel,,Fairmont Creamery Co.
,Co.,,
