row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Social services . Miscellaneous services,43 14,33 8,27 6,1 2,0 o,5 0,10 6,"3,033 965","2,199 766","1,500 383","1,271 234",19 149,0 0,210 0,699 383,"2,576 422"
Services,1127,542,344,68,33,97,585,78891,65004,31783,19981,2948,3024,5830,33221,33744
Pubhc administration,14,6,6,0,0,0,8,446,397,193,159,27,o,7,204,265
"Total, all industrial groups",5116,2064,1240,525,76,223,3052,297764,257599,119387,77934,18461,6156,16836,138212,103534
