row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Pacific,750,315,149,286,42590,36523,15113,7344,14066,24194
Washington,102,60,21,21,4309,3698,1495,736,1467,2384
Oregon,91,44,12,35,5170,4406,2481,361,1564,2977
California,557,211,116,230,33111,28419,11137,6247,11035,18833
Dutlymg areas,217,98,59,60,12934,11082,5268,2378,3336,9782
Alaska,11,7,0,4,304,223,164,22,37,261
Hawaii,107,41,42,24,4626,4031,1760,1367,904,4038
Puerto Rico,96,47,17,32,7904,6746,3374,989,2383,5383
Vu-gm Islands,3,3,0,0,100,82,70,0,12,100
