row_label,col_1,col_2,col_3
Wa!worth Co,"Mar. 18, 1938 Sept. 8,1933 Aug. 30.1933 Aug. 29, 193S Sept. 22.1933 Oct. 3,193S July 18, 1933 Apr. 10, 1939 Mar. 30,1939 - July 18,1938 Nov. 9. 193S May 29,1939 Feb. 9, 1939 Aug. 25,1938 Feb.","Mar. 19, 1938 Oct. 19,193S Oct. 17, 1938 Oct. 6, 1938 Oct. M. 1938 Oct. 24,1933 July 26. 1933 Apr. 10. 1939 Mar. 30. 1939 July 26. 1938 Nov. 9, I938 May 29,1939 Feb. 11, 1939 do do Feb. 21, 1939 Apr. 28, 1939 do June 2. 1939 Oct. 22. May 23, 1939 June 24, 1939 Sept. 2, Dec. 19,1938 Aug. 12, Mar. 18,","(6) (3) (i) (2) Sept. 29. 1938 May 27, 1939 May 12. 1939 Sept. 29. 1938 Jan. 9, 1939 (i) (i) (2) (9 June 2, 1939"
Warner Bros,,,"Aug. 2, 1938 (2)"
Do,,,
"Warner Bros. Pictures, Inc",,,
Warner Bros. Pictures et al,,,
Do,,,
-Warrant Compress &Warehouse Co,,,
Warren..Telechrone Co,,,
Warwick Manufacturing Co,,,
Waterman Steamship Corporation,,,
Do,,,
West Coast Wood Preserving Co,,,
Western Pipe &Steel Co,,,
Do,,,
Do,9.1939,,
Western Vegetable Distributors Westinghouse Electric &Manufacturing Co. (porcelain,"Feb. 17, 1939",,"May 31,"
division) Westinghouse Electric& -Manufacturing Co. (Derry works)_,"Apr. 27, 1939 do",,1939 D.
Westinghouse Electric &Manufacturing Co,"June 22, 1939",,(9
Westinghouse Electric& Manufacturing Co. (Chicago branch service),Oct. 20. 1938,1938,"Dec. 23, 1938"
West Kentucky Coal Co,"May 22,1939",,(1) (2)
Western Union Telegraph Co,"June 22, 1939",,(I)
West Oregon Lumber Co,Sent. I. I938,1938,","
West Texas Utilities Co,"July 25, 193S",,(I)
WEWRadio Station,"lime. 4, 1938",1938,"Dec. 10, 1938"
Weyerhaeuser Timber Co. (Longview branch),"Mar. 3, 1939",1939,(i)
Do,"Mar. 9,1939",do,(I)
Weyerhaeuser Timber Co,"do Mar. 27, 1939","do Mar. 28,1939","(1) June 14, 1939"
White River Lumber Co White Sewing Machine Corporation,Nov. 22.1938,Nov. 23.1938,"Dec. 23,1938"
Whittier Mills Co,"Jan. 23, 1939","Jan. 26, 1939",(2)
WIL Broadcasting Station,"Aug. 4,1938","Aug. 4,1938",(9
Wilson.& Co,"May II, 1939","May 12, 1939",(i)
Do,"Nov. 28, 1938",Nov. 30.1938,(2)
Do,"July 7, 193S","July 7, 1938","Nov. 4, 1933"
Do,do,do,Do.
Do,do,do,Do.
Do,do,do._,Do.
Do •,do,do,Do.
Wilson &Co,"July 7, 1938","July 7, 1938 do","Nov. 4, 1938"
Do Wilson B. Lee Co,do May 18.1939,"June 2, 1939",Do. (2)
Wilson-Jones Loose Leaf Co,"Dec. 16,193S","Dec. 20,1938","May 29,1939"
Do,do,do,Do.
"W. Lowenthal Co., Inc",Sept. 12.1938,"Sept. 12,1938","Nov. 23,1938"
Wm. J. Jaeger Manufacturing Co,"Oct. 20,1938",Oct. 20.1938,"Jan. 1, 1939"
Woodward Iron Co,"May 1, 1939","May 5, 1939",(i)
W. W. Kimball Co,Mar. 30. 1939,"Mar. 30,1939","May 15,1939"
Yates-American Machine Co,Oct. 20.1938,Oct. al. 1938,"Dec. 23, 1938"
"Young's Transfer, Inc",,,"Feb. 11, 1939"
,"July 29, 1938","Jan. 19,1939",
