row_label,col_1,col_2,col_3
13-R-4402,Corn Products Refining Co.,19-R-2184,phone & Telegraph Co.
8-R-2727,"Heinz, H. J., Co.",,
2. LMRA-RC cases,2. LMRA-RC cases,2. LMRA-RC cases,2. LMRA-RC cases
3-RC-106,"Ace Auto Spring Works, Inc.",5-RC-176,American Radiator & Standard Sanitary
31-RC-43 9-RC-503,Acme Steel Co. Acme Wiper & Indus-,,"Corp., Baltimore Works."
17-RC-374,trial Laundry. Adams & Sons Grocery,4-RC-237,"American Steel & Cop- per Industries, Inc.,"
,Co. Adept Tool & Machine,,"Welin Davit & Boat, Division of."
14-RC-390,Co. Alleghany Country,13-RC-674,American Steel & Wire Co.
6-RC-157 6-RC-154,Heating Co. Allegheny Country,16-RC-273,American Steel & Wire Co.
10-RC-479,Steam Heating Co Allied Chemical & Dye,6-RC-313,"American Window Glass Co., The."
36-RC-263,Corp. Allied Chemical & Dye,4-RC-239,Ansley Radio & Tele- vision Co.
10-RC-190,Corp. Allis Chalmers Manu-,14-RC-350 15-RC-99,Apex Metal Products. Arkansas Fuel Oil Co.
7-RC-127,factunng Co. Alpena Tanning Co.,15-RC-100,Arkansas Fuel Oil Co. Arlington Seating Co.
13-RC-529,American Automatic,13-RC-188 10-RC-369,"Armco Drainage & Met- al Products, Inc."
5-RC-305,Device Co. American Bakeries Co.,39-RC-67,Armco Drainage & Met-
10-RC-424,American Bakeries Co.,,"al Products, Inc."
5-RC-177,American Brakeshoe Corp.,8-RC-201 1-RC-724,Armco Steel Corp. Armour & Co.
6-RC-222,American Brake Shoe Co.,2-RC-571 4-RC-285,Armour & Co. Armour & Co.
18-RC-137,American Bridge Co.,10-RC-325,Armour & Co.
7-RC-333,American Car & Foundry Co.,10-RC-335,Armour & Co.
14-RC-586,American Car & Foundry Co.,16-RC-236 18-RC-355,"Armour & Co. Armour & Co., Dairy & Poultry Division."
18-RC-280 14-RC-330,American Colloid Co. American Fixture &,3-RC-158,"Armstrong Cork Co., The, Arrowhead Plant."
1-RC-765,Manufacturing Co. American Hardware,13-RC-271 21-RC-752,Armstrong Cork Co.' Arrowhead Rubber Co.
,"Corp., The American Hobby",10-RC-383,"Atkin, C. B., Co. Atkinson, Guy F., Co."
13-RC-686,Spe- cialties Inc.,19-RC-247,"& Jones, J. A., Con-"
10-RC-562,American Lumber & Treating Co.,13-RC-355,"struction Co. Aurora Dry Goods Co.,"
6-RC-200,American Motor Sales Co.,13-RC-340,Inc. Austin Western Co.
2-RC-1239,"American Oil Co., The. American 011 Co., Tne.",17-RC-365,"Auto Transports, Inc."
4-RC-443 14-RC-421,American Pulverizer,16-RC-233,Baash Ross Tool Co.
,Co.,14-RC-383,"Bachman Machine Co. Bailey Dye Works, Inc., Co"
5-RC-166,"American Radiator & Standard Sanitary Corp., Baltimore Works.",4-RC-281 4-RC-320 13-RC-617,& Erie Finishing Bakelite Corp. Bakelite Corp.
