row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed,7567,103.0,6078,100.0,312,100.0,1177,100.0,159,100.0
Before issuance of nobce of hearing,2597,34.3,1816,29.9,168,53.8,613,52.1,123,77.4
"After issuance of notice, before close of hearing",3905,51.6,3375,55.5,93,29.8,437,37.1,11,6.9
"After hearing closed, before issuance of decision",98,1.3,66,1.1,12,3.8,20,1.7,0,0.0
After issuance of Regional Director's decision,938,12.4,796,13.1,39,12.5,103,8.8,25,15.7
After issuance of Board decision,29,0.4,25,0.4,0,0.0,4,0.3,0,0.0
