row_label,col_1,col_2,col_3
...10-RD-12,"Acme Boot Manufactur- ing Co., Inc.",13.-RD-1,. Illinois Bell Telephone Co. •
20-RD-9,American Smelting & Refining Co.,2-RD-38,Industrial Venetian Blind Co.
4-RD-3,"Auch Interborough Tran- sitCo. , .",4-RD-14,"International Harvester Co. International Harvester,"
"3-RD-3 ,",B. M. C. Dfanufactur- ing Corp.,-16-RD-6 16-RD-9,Co. International Harvester
14-RD-3 17-RD-5,"Barrett Equipment Co. Boeing Airplane Co., Wichita Division.",,Co.
4-RD-6,Burry Biscuit Corp.,17-RD-2,"Kelly-Williams Motor Co. Mills,"
2-RD-7,Ceco Steel Products Corp.,4-RD-13 4-RD-2,Keystone Weaving Inc. Kraft Foods Co.
10-RD-9 5-RD-11,"Central Truck Lines, Inc. Century Ribbon Mills, Inc.",4-RD-9,Lehigh Valley Broadcast- ing Co.
32-RD-5,. Clayton-Brown Whole- sale Grocery.,32-RD-4 1-RD-4,"Lilly Co., The. Limerick Yarn Mills."
5-RD-4,"Colonial Hardwood Floor- ing Inc. Co.,",,
9-RD-5 2-RD-23,"Cronin otor Co., Inc. Cross Paper Products",2-RD-45 1-RD-3 30-RD-3,"McCoy Stores Corp. Magnesium Casting Co., Merris, Clyde J., Indi- vidual Owner."
21-RD-19,Corp. Cudahy Packing Co.,17-RD-4 5-RD-5,Midland Building Co. Monroe Calculating Ma- chine Co.
34-RD-6 . 3-RD-9,"Duke Power Co. Du Pont, E. I., de Nemours, Co.",20-RD-2,Moore Dry Dock Co. Nashville Gas &
1-RD-15 21-RD-9,"East Greenwich Dairy Co., Inc. •Ellis-Iklatscher & Co.",10-RD-1 5-RD-7,Heating Co. National Color Printing
10-RD-19 2-RD-1,Federal-Mogul Corp. Federal Shipbuilding Drydock Co.,2-RD-4,"Co."" Norwich Pharmacal Co., The. •"
,&,RD-4,Plastoid Corp:
1-RD-10 18-RD-2 2-RD-14,"Foster Jewelry Co. Free Press Co. Freund, Joseph, Knit- ting Mills, Inc.",9-RD-7,"Qiieen City Warehouse, Inc."
7-RD-17 4-RD-1,"Gabriel Steel Co. Gas Construction Co.,",1-RD-7,Reed Rolled Thread Die Co.
•2-RD-31,Inc. Gassner Aircraft Engi- neering.,2-RD-44 30-RD-1 ' 21-RD-4,"Reliable Tool Co., Inc. Riggs Optical Co. Riley's Lemon Pies, J. Riley Rackliffe,"
•13-RD-9 2-RD-18 2-RD-13 8-RD-8,"General Motors Corp. Glasglow Sportswear, Inc. Goodman, A. S., & Sons. Goodyear Tire & Rubber",21-RD-5,"Riley's Lemon Pies, J. 'Riley Rackliffe, d/b/a."
7-RD-9,"Co., The. Great Atlantic & Pacific •Tea Co., The.",14-RD-5,St. Louis Refrigerating & Cold Storage Co. St. Paul Brass Foundry
,,18-RD-10,Co.
10-RD-8,Harris Foundry & Ma- chine Co.,,Schlitz Distributing Co. of Massachusetts.
1-RD-17 21-RD-10,"Hawridge Bros. Co., Inc. Hollyvogue Sportswear.",1-RD-5 6-RD-2,Snow & Nealey Co. Solar Electric Corp. Solvay Process Co.
,,7-RD-5,
,"Hoover Co:, The.",,
8-RD-13,,,
