row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11
AFL-CIO…………….………………….,14565,3734,3734,,,2240,2798,2798,,,5793
National………….... ………….………...,161,89,,89,,41,8,,8,,23
Local……………………..………………,1292,464,,,464,250,184,,,184,394
1-union elections………………,16018,4287,3734,89,464,2531,2990,2798,8,184,6210
AFL-CIO v. AFL-CIO…………………..,21,21,21,,,0,0,0,,,0
AFL-CIO v. Local…………………..…...,60,53,8,,45,7,0,0,,0,0
Local v. Local………..……............….…,194,192,,,192,2,0,,,0,0
2-union elections………………,275,266,29,0,237,9,0,0,0,0,0
Total RD elections…………….,16293,4553,3763,89,701,2540,2990,2798,8,184,6210
