row_label,col_1,col_2,col_3
35-RG-138 3-RC-194,"Selmer, H. & A., Inc. Seven-Up of Rochester,",7-RC-282,Special Machine & En- gineering Co.
16-RC-364,"Inc. Shamrock Oil & Gas Corp., The.",35-RC-183,"Spickelmier Co., & or Builders Sand & Gravel Co."
8-RC-190,Sheffield Bronze Paint Corp.,14-RC-688 2-RC-718,Spiegel Fashion Shops. Spiral Binding Co.
35-RC-164,Shelbyville Desk Co.,2-RC-1068,"Squibb, E. R., & Sons."
,Sheldon Machine Co.,,Sronce Automotive Sup-
13-RC-410 20-RC-331,Shell Chemical Corp.,34-RC-94,"ply, Inc."
17-RC-305,"Shelly Oil Co., Pipe Line Department.",10-RC-238,Standard-Coosa- Thatcher Co.
6-RC-372 16-RC-341,Shenango Pottery Co. Sherman Manufactur-,14-RC-507,(Thatcher Mill). Standard Generator Serv- ice Co. of Missouri.
1-RC-819,"ing Co. Shevenelle, Prosper & Son, Inc.",30-RC-104,Standard Oil Co. (Indi- ana).
18-RC-115,"Shiely, J. L., Co. Shiller Brothers, Inc.",1-RC-647,"Standard Plastics Co., Inc."
13-RC-289 13-RC-504,Signode Steel Strapping Co.,9-RC-192,"Standard Printing Co.,"
,"Silva, Wm. J., Co.",,"Inc., The."
20-RC-552,Simpson Construction,7-RC-484,Standard Products Co. Standard
21-RC-59,Co.,1-RC-828,Pyroxoloid Co.
5-RC-257 34-RC-115,"Sins, A. J., Co., Inc. Skyline Cooperative Dairies.",9-RC-408,"Standard Register Co., The."
13-RC-409,"Slaby's, Mrs. Noodle, Co.",17-RC-368 16-RC-108,Standard Super Stores. Stanolind Oil & Gas Process Research Sec-
2-RC-624 21-RC-433,"Sloane, W. & J. Smith, A. 0., Corp.",8-RC-445,tion. Stark Broadcasting Corp.
.16-RC-325,"Smith, Charles, Nash Co.",10-RC-300,"Steel, Inc."
5-RC-181 15-RC-244,"Smith Douglas Co., Inc. Smith, MacGarment",18-RC-402 2-RC-824,Steiger Lumber Co. Stern Brothers.
32-RC-106,"Co., Inc. Smith Rice Mill, Inc. Smith, W. J., Wood Pre-",10-RC-455 18-RC-169,"Stokely Foods, Inc. Stokely Foods, Inc. Stone, J. E.,"
16-RC--200,serving Co.,16-RC-396,Lumber Co.
34-RC-65 2-RC-429,Sock-It Co. Solar Manufacturing,20-RC-454,Strathmore District Orange Association.
19-RC-91,Corp. South Bend Fabricating Co.,15-RC-140 20-RC-535 2-RC-258,"Strauss, F., & Son, Inc. Strong Co. Stuart, John, Inc., &"
,,,John Widdicoms Co.
15-RC-182 39-RC-45,Southern Alkali Corp.,7-RC-526,Sturgis Foundry Corp.
5-RC-130,"Southern Co., The. Southern Dairies, Inc.",13-RC-244,"Suburban Transit Sys- tem, Inc."
13-RC-256 5-RC-88,"Southern Electric, Inc.",21-RC-320,"Sun Photo Co. Sunshine Co., KTSA"
,"Southern Maryland Electric Cooperative, Inc.",39-RC-34,Broadcasting Radio
10-RC-542,Southern Mills Corp.,36-RC-268,Station. Superior Cheese Co.
,"Corp South Georgia Pecan Shelling Co. Southland Oils, Inc.",9-RC-181 2-RC-552 17-RC-266,Superior Welting Co. Surprise Candy Co.
10-RC-538,Inc. Southwestern Electric,1-RC-540 1-RC-575 17-RC-230,"Swanson, C. A., & Sons."
15-RC-173 16-RC-157,"Southland Paper Mills,",,Swift & Co. Swift & Co. Swift & Co.
16-RC-286,,20-RC-238 35-RC-97,Swift & Co. Swift & Co.
,Service Co.,1-RC-500,"Swift & Co., H. L. Handy Co., d/b/a."
16-RC-209,Southwestern Supply & Machine Works.,21-RC-671,Swoape Truck & Crane
13-RC-435,Sparton Teleoptic Co.,,Service.
