row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
"Executive, Legislative, Public Finance and General Government..........................",1,1,1,0,0,0,5,5,4,4,0,0,1,5
"Justice, Public Order, and Safety..............",15,13,5,4,4,2,991,783,561,78,266,217,222,924
Administration of Economic Programs....,1,0,0,0,0,1,6,4,0,0,0,0,4,0
National Security and International Affairs......................................................,2,2,0,2,0,0,149,123,120,0,120,0,3,149
Public Administration..........................,19,16,6,6,4,3,1151,915,685,82,386,217,230,1078
Unclassified Establishments................,49,21,17,4,0,28,2532,2187,1009,958,33,18,1178,778
"Total, all industrial groups..................",3069,1618,1424,113,81,1451,202916,168223,84718,74576,4276,5866,83505,90098
