row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
AFL-CIO v. Local,1,100.0,1,0,,1,0,1132,1132,0,,1132,0
Local v. Local .,2,100.0,2,,,2,0,192,192,,,"192 1,324",0 0
2-union elections,3,100.0,3,0,0,3,0,1324,1324,0,0,,
Total RD elections,485,30.7,149,134,3,12,336,25011,12132,9320,255,2557,12879
