row_label,col_1,col_2
144,Thirty-fifth Annual Report of the National Labor Relations Board,Thirty-fifth Annual Report of the National Labor Relations Board
,,Page
Times-Journal (see Atlanta Typographical Union 48),Times-Journal (see Atlanta Typographical Union 48),
"Tom-A-Hawk Transit v. N.L.R.B., 419 F.2d 1025 (C.A. 7)","Tom-A-Hawk Transit v. N.L.R.B., 419 F.2d 1025 (C.A. 7)",105
"Transcontinental Bus System, 178 NLRB No. 110","Transcontinental Bus System, 178 NLRB No. 110",35
"Transport Workers Union of Amer., Loc. 504 [Triangle Maintenance Corp.] Kaynard v., 306 F.Supp. 344 (D.C.N.Y.)","Transport Workers Union of Amer., Loc. 504 [Triangle Maintenance Corp.] Kaynard v., 306 F.Supp. 344 (D.C.N.Y.)",132
"Travelodge Corp., 182 NLRB No. 52","Travelodge Corp., 182 NLRB No. 52",61
"Triangle Maintenance Corp. (see Transport Workers Union of Amer., Loc. 504) Triggs-Miner","Triangle Maintenance Corp. (see Transport Workers Union of Amer., Loc. 504) Triggs-Miner",53
"Twin City Carpenters Dist. Council; N.L.R.B. v., 422 F.2d 309 (C.A. 8)_","Twin City Carpenters Dist. Council; N.L.R.B. v., 422 F.2d 309 (C.A. 8)_",116
"UOP Norplex Div., Universal Oil Products Co., 179 NLRB No. 111","UOP Norplex Div., Universal Oil Products Co., 179 NLRB No. 111",59
"United Industrial Workers, SIUNA [Port Richmond Elevator]; N.L.R.B. v., 422 F.2d 59 (C.A. 5)","United Industrial Workers, SIUNA [Port Richmond Elevator]; N.L.R.B. v., 422 F.2d 59 (C.A. 5)",120
"United Lodge 66, Intl. Assn. of Machinists (Smith-Lee Co.), 182 NLRB No. 129","United Lodge 66, Intl. Assn. of Machinists (Smith-Lee Co.), 182 NLRB No. 129",63
"U.S. Pipe & Foundry Co., 180 NLRB No. 61","U.S. Pipe & Foundry Co., 180 NLRB No. 61",51
"Universal Atlas Cement Div. of U.S. Steel Corp., 178 NLRB No. 75","Universal Atlas Cement Div. of U.S. Steel Corp., 178 NLRB No. 75",57
"Wassen, H. P., & Co.; N.L.R.B. v., 422 F.2d 558 (C.A. 7)","Wassen, H. P., & Co.; N.L.R.B. v., 422 F.2d 558 (C.A. 7)",96
"Webster Outdoor Advertising Co. (see Sign & Pictorial Union Loc.. 1175) Weinacker's,","Webster Outdoor Advertising Co. (see Sign & Pictorial Union Loc.. 1175) Weinacker's,",74
"Westinghouse Electric Corp. v. N.L.R.B., 424 F.2d 1151 (C.A. 7)","Westinghouse Electric Corp. v. N.L.R.B., 424 F.2d 1151 (C.A. 7)",88
"Westvaco Corp. (see Printing Specialities & Paper Products' Union 481) White Front Stores (see L.A. Typographical Union 174) Wilson, Hugh H., Corp. v. N.L.R.B., 414 F.2d 1345 (C.A. 3)","Westvaco Corp. (see Printing Specialities & Paper Products' Union 481) White Front Stores (see L.A. Typographical Union 174) Wilson, Hugh H., Corp. v. N.L.R.B., 414 F.2d 1345 (C.A. 3)",96
"Woolworth, F. W., Co., 179 NLRB No. 129","Woolworth, F. W., Co., 179 NLRB No. 129",58
"Zayre Corp.; N.L.R.B. v., 424' F.2d 1159 (C.A. 5)","Zayre Corp.; N.L.R.B. v., 424' F.2d 1159 (C.A. 5)",104
