row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed........................................,5233,100.0,4138,100.0,150,100.0,945,100.0,128,100.0
Before issuance of notice of hearing......................................,948,18.1,540,13.0,61,40.7,347,36.7,88,68.8
"After issuance of notice, before close of hearing...................",3592,68.6,2980,72.0,74,49.3,538,56.9,17,13.3
"After hearing closed, before issuance of decision..................",65,1.2,62,1.5,1,0.7,2,0.2,3,2.3
After issuance of Regional Director's decision......................,461,8.8,409,9.9,10,6.7,42,4.4,19,14.8
After issuance of Board decision 2 ..........................................,167,3.2,147,3.6,4,2.7,16,1.7,1,0.8
