row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
3 (or more)-union elections..........,2,0.0,0,0,0,0,2,1015,0,0,0,0,1015
Total RD elections........................,380,35.8,136,130,3,3,244,23677,13166,12657,375,134,10511
