row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11
Other local unions....................................,152,72,,,72,28,13,,,13,39
Other national unions..............................,480,209,,209,,151,52,,52,,68
AFL-CIO..................................................,22851,5852,5852,,,2906,4852,4852,,,9241
1-union elections..................................,23483,6133,5852,209,72,3085,4917,4852,52,13,9348
AFL-CIO v. AFL-CIO............................,312,106,106,,,49,16,16,,,141
AFL-CIO v. Local....................................,286,111,67,,44,8,159,1,,158,8
2-union elections..................................,598,217,173,0,44,57,175,17,0,158,149
Total RD elections..............................,24081,6350,6025,209,116,3142,5092,4869,52,171,9497
