row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Maine,159,123,99,18,2,0,,4,0,31,20,0,11,3,0,2
New Hampshire,120,99,75,,0,0,0,0 0,1,20,17,0,3,0,0,1
Vermont,58,45,35,23 10,0,0,0,0,0,13,13,0,0,0,0,0
Massachusetts,1272,1046,778,197,41,19,1,0,10,210,157,7,46,4,2,10
Rhode Island,128,105,75,12,II,6,0,0,1,22,16,2,4,0,0,1
Connecticut,833,710,552,129,17,4,2,1,5,105,82,3,20,10,3,5
New England,2570,2128,1614,389,71,29,7,1,17,401,305,' 12,84,17,5,19
New York,4411,3577,2177,1225,90,38,5,14,28,723,598,33,92,17,1,93
New Jersey,1613,1249,898,282,36,22,4,0,7,336,276,13,47,10,1,17
Pennsylvania,2519,2117,1406,568,82,35,9,4,13,366,280,14,72,11,2,23
Middle Atlantic,8543,6943,4481,2075,208,95,18,18,48,1425,1154,60,211,38,4,133
Ohio,2553,2091,1454,509,84,13,5,4,22,421,306,21,94,19,1,21
Indiana,1635,1442,1042,361,21,10,1,1,6,179,134,7,38,6,0,8
Illinois,2447,2004,1347,526,61,33,7,1,29,413,290,27,96,22,0,8
Michigan,2170,1665,1284,332,40,4,0,0,5,471,369,12,90,22,2,10
Wisconsin,959,751,598,138,8,5,1,1,0,189,112,16,61,4,2,13
East North Central,9764,7953,5725,1866,214,65,14,7,62,1673,1211,83,379,73,5,60
Iowa,332,250,194,46,5,1,0,,4,77,49,5,23,0,1,4
Minnesota,620,399,296,59,37,2,,0 0,4,204,94,19,91,3,0,14
Missoun,1343,1088,780,237,51,12,1 3,0,5,238,152,16,70,10,0,7
North Dakota,60,40,34,6,0,0,0,0,0,19,10,2,7,0,0,1
South Dakota,,,4,,0,0,0,0,0,7,4,2,,0,,0
Nebraska,17,10,,6,0,0,,,,,,,1,,0,
Kansas,169 283,139 229,116 165,21 48,14,1,0 0,0 0,2 1,30 50,19 28,3 5,8 17,0 0,0 0,0 4
West North Central,,,1589,423,107,16,4,0,,,356,52,,13,1,30
,2824,2155,,,,,,,16,625,,,217,,,
Delaware,96,76,61,9,5,0,0,0,1,18,15,1,2,1,0,1
Maryland,755,622,,409 206,7,0,0,0,0,127,110,0,17,0,1,5
