row_label,col_1,col_2,col_3
1-RC-625,"Heminway & Bartlett Manufacturing Co., The.",13-RC-179,Illinois Institute of Technology
34-RC-66,Henderson Lumber Co.,14-13:C-692,Illinois Cities Water Co.
15-RC-96,Hennessey Optical Job- bers.,_ 2-RC-846,"Ii Progresso Italo Amer- cano Publishing Co., Inc."
9-RC-294 7-RC-410,Herold & Sons Inc.,2-RC-452,Independent Filter Press Co.
34-RC-140 19-RC-214,"Heyden Chemical Corp. Hibriten Chair Co., Inc. Highland Fruit Growers,",21-RC-611,Independent Motion Picture Producers Association.
21-RC-555,Inc. Highland Park Chevro- let Co.,35-RC-136 35-RC-186,"Indiana Desk Co. Indiana Limestone Co.,"
17-RC-213,Hi Lewis Oil Co.,,Inc. Indianapolis Cleaners &
2-RC-673 17-RC-352,"Hills Brothers Co. Dinky, Community",35-RC-247,Launderers Club.
,Hinky American Stores Corp.,35-RC-159 35-RC-163,Indianapolis Glove Co. Indianapolis News-
2-RC-1132 9-RC-284,"Hires, Charles E., Co. Hoagland WalterG Foundry & Machine",35-RC-171,papers. Indianapolis Times Publishing Co.
14-RC-614,Co. Hoehn Chevrolet Co,39-RC-8,Indianapolis Wire Bound Box Co.
5-RC-115,Hoffman Upholstered,21-RG-638,Industrial Power
1-RC-508,Furniture. Ho Maid Food Prod-,9-RC-281,& Equipment Co. Inland Container
21-RC-730,ucts Co. Hopper Machine Works. Hortex Mfg. Co.,19-RC-116,Corp. Inland Empire Paper Co.
33-RC-78 13-RC-637,"Hotpoint, Inc.",10-RC-423,"Inman Mills, Inc."
8-RC-341,"House of Guest, Inc., The. Houston Creosoting Co.",21-RC-260 2-RC-1136,Inspiration Consoli- dated Copper Co.
16-RC-135 16-RC-149 39-RC-88 30-RC-50,Houston Production Co Houston Transit Co. Howe Machme & Sup-,9-1W-189,Interchemical Corp. International Harvester Co.
10-RC-560 14-RC-620,"ply Co. Holeproof Hosiery Co. & Company,",9-RC-441 9-RC-446,International Harvester Co.
1-RC-392,Hollander Inc. Hollingsworth & Whit-,9-RC-457,International Harvester Co. International
,ney Paper Co.,,Harvester Co.
2-R6-590,"Holmberg, August W., & Co., Inc",13-RC-368,International Harvester Co. International Harvester
16-RC-307,"Holmes, W. W., Lottie Apple Holmes Haley.",32-RC-94 35-RC-54,Co. International Harvester
16-RC-311 10-RC-202,"Hubbard, J. H., & Son. Huber, J. W., Corp.",33-RC-25,Co. International Mineral &
13-RC-405,Hudson Sharp Machine,,Chemical Corp.
2-RC-1054,"Co. Hudson Transit Lines,",15-RC-62 15-RC-88,International Paper Co. International Paper Co.
,Inc.,21-RC-389,International Paper Co.
21-RC-366 19-RC-45,"Hughes Aircraft Co. Hull-Rodell Motors, Inc",14-RC-598 19-RC-56,International Shoe Co. Interstate Telephone
21-RC-803 39-RC-25,"Hunt Foods, Inc. Hunt Tool Co. Food",2-RC-946,Co. Irvington Varnish & Insulator Co.
2-RC-610,Hygrade Products Corp.,20-RC-212,Iskenderian drator.
4-RC-230,Hygrade Food Products.,,Dehy-
16-RC-366 13-RC-301,Baking Co.,4-RC-406,"IX, Frank & Sons Penn-"
,Ideal Illini Swallowlines.,,sylvania Corp.
14-RC-523,Illinois Electric & Gas,13-RC-666,J & J Tool & Machine Co.
13-RC-437,Co. Illinois Engineering,,
,,10-RC-499,
,Works.,,Jacksonville Box Co.
