row_label,col_1,col_2,col_3
10-RC-239 5-RC-164,"Fairbanks Co., The. Fairchild Engine & Air-",18-RC-418,Franklin Equipment Co.
,plane Corp.,5-RC-159 8-RC-253,"Franklin Laundry. French Oil Mill Machinery Co., The."
10-RC-401,Fairchild Engine & Air- plane Corp.,6-RC-106,Frick Co.
3-RC-94,Fairmont Foods Co.,20-RC-586,Fruitvale Canning Co.
18-RC-123,Fairmont Foods Co.,20-RC-234,Gabilan Iron & Machine
39-RC-22 39-R0-83 1-RC-865,"Fairmont Foods, Inc. Fairmont Foods Co.",,Co. G. & D. Radiator Serv-
18-RC-405,Fall River Gas Works Co.,17-RC-80,"ice. G. G. G. Metal Stamp- ing Co, Inc."
15-RC-126,Farley & Loetscher Man- ufacturing Co. Faulk-Collier Bonded,6-RC-221 39-RC-33,Galveston Cotton Ex- change & Board of Trade.
4-RC-233,"Warehouses, Inc. Federal Creosoting Co.",,
7-RC-177 2-RC-683,Federal Mogul Corp. Felt Body Corp. of,30-RC-130,"Gardner Denver Co. Gary Enterprises, Inc."
,"America, Inc. Ferry Cap & Set Screw",2-RC-723 34-RC-51,Gate City Transit Co. Gates Rubber Co.
8-RG-355,Co.,30-RC-111 16-RC-292,"Geier-Jackson, Inc."
13-RC-313,"Field, Marshall & Co. Filing Equipment Bu-",7-RC-537,Gemmer Manufacturing Co.
13-RC-600,"reau of Illinois, Inc.",3-RC-116,General Aniline & Film Corp.
"2-RC-378, 13-RC-287",Finkel Umbrella Frame Co. Firestone Tire & Rubber,3-RC-257,General Aniline & Film Corp.
15-RC-48,Co. Firestone Tire & Rubber,32-RC-93 14-RC-301,General Beverage Co. General Box Co.
15-RC-231,Co. Firestone Tire & Rubber,10-RC-337,General Broadcasting Co.
21-RC-812,Co. Firestone Tire & Rubber Co.,4-RC-286 14-RC-603,General Ceramic Co. General Conveyor & Manufacturing Co.
32-RC-67,Firestone Tire & Rubber Co.,1-RC-383 1-RC-875,General Electric Co. General Electric Co.
3-RC-223,"Fitzsimons, John J.",3-RC-90,General Electric Co. Co.
16-RC-355,"Fleming & Son, Inc.",9-RC-470,General Electric
34-RC-64,Fli-Back Co.,16-RC-186,General Electric Co.
15-RC-120,"Flintkote Co., The.",19-RC-314,General Electric Co.
7-RC-534,Flint Lumber Co.,1-RC-800,General Electric Corp. General Electric
19-RC-223 10-RC-409,Flodin Lumber Co. Florence Manufacturing,13-RC-232,Motor
,Co.,,Co Electric Supply
,Florsheim Retail Boot,21-RC-632,General
13-RC-252,Shop.,13-RC-594,"Corp. General Mills, Inc."
10-RC-476,"Florida Wholesale Gro- cery Co., Inc.",8-RC-368,General Motors Corp. General Motors Corp.
8-RC-417 4-RC-119,"Flexible Co, The.",17-RC-392 35-RC-71,General Motors Corp. General Motors
10-RC-155,Fogel Refrigerator Co Foote & Davies.,7-RC-193,Detroit
7-RC-356,"Ford Motor Co.,",,"Corp., Transmission Division."
,coln Mercury Divi- sion.,20-RC-284,General Nailing Ma-
,Lin-,,chine Corp. General Petroleum Co.
17-RC-415 10-RC-192,"Ford Motor, Inc.",19-RC-47,
21-RC-446,"Foremost Dairies, Inc. Forster Shipbuilding",10-RC-364,General Plywood Corp.
,"Co., Inc. Fort Industry Co , The.",1-RC-979,"General Products Co., Inc."
7-RC-482 6-RC-368,Fort Pitt Manufactur- ing Co.,10-RC-387,"General Steel Tank Co., Inc."
16-RC-214,Fort Worth Steel Ma-,13-RC-403,General Time Instru- ments Corp.
16-RC-115,"chinery Co. Foster Wheeler Corp. Fox, Abbott,. Lumber",15-RC-236,"George C. Lucas, Trus- tee of The May"
18-RC-354,,10-RC-412,Brothers.
,,,Georgia Fertilizer Co.
,Co.,,
