row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Maine,17,6,6,0,0,11,1508,1476,588,541,47,0,888,148
New Hampshire,6,2,2,0,0,4,405,400,160,160,0,0,240,66
Vermont,6,2,2,0,0,4,682,665,272,272,0,0,393,332
Massachusetts,90,54,48,6,0,36,5844,5651,2974,2108,866,0,2677,3387
Rhode Island,18,8,7,0,1,10,1082,1014,517,507,0,10,497,432
Connecticut,91,57,50,6,7,34,6190,5345,2945,2176,31,738,2400,4255
New England,228,129,115,6,8,99,15711,14551,7456,5764,944,748,7095,"- 8,620"
New York,278,152,122,4,26,126,16878,13266,6596,4903,204,1489,6670,8461
New Jersey,177,83,71,2,10,94,8357,7103,3319,2842,118,359,3784,2899
Pennsylvania,208,100,90,3,7,108,12434,10874,5041,3886,102,1053,5833,4646
Middle Atlantic,663,335,283,9,43,328,37669,31243,14956,11631,424,2901,16287,16006
Ohio,200,86,83,2,1,114,14765,13489,6307,5856,447,4,7182,4123
Indiana,93,47,46,I,0,46,4266,3840,1809,1799,10,0,2031,1395
Illinois,266,144,126,10,8,122,19898,17306,9492,7395,1042,1055,7814,9740
Michigan .,170,80,78,1,1,90,12556,8986,4228,4019,89,120,4758,3602
Wisconsin,92,40,36,1,3,52,5411,4824,2411,2279,36,96,2413,1712
East North Central,821,397,369,15,13,424,56896,48445,24247,21348,1624,1275,24198,20572
Iowa,34,17,16,1,0,17,2336,2037,1150,1075,75,0,887,1541
Minnesota,83,45,39,1,5,38,5713,5018,2520,2136,24,360,2498,2603
Missouri,98,53,43,1,9,45,5011,4497,2352,1555,50,747,2145,2925
North Dakota,7,0,0,0,0,7,260,242,77,77,0,0,165,0
South Dakota,5,2,2,0,0,3,62,40,23,23,0,0,17,29
Nebraska,9,3,3,0,0,6,211,183,94,94,0,0,89,84
Kansas,32,14,13,1,0,18,6381,5650,2528,1347,52,1129,3122,559
West North Central,268,134,116,4,14,134,19974,17667,8744,6307,201,2236,8923,7741
