row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Delaware,1,0,0,0,o,o,1,30,28,6,0,6,o,o,22,0
Maryland,6,1,0,o,o,1,5,596,511,237,20,0,0,217,274,6
Distnct of Columbia,1,1,I,0,0,0,0,10,10,10,10,0,0,0,0,10
Virginia,7,1,1,o,o,0,6,206,191,83,69,14,0,0,108,86
West Virginia,6,4,3,1,0,0,2,180,168,88,80,8,0,0,80,168
North Carolina,8,4,3,1,0,0,4,474,446,211,170,41,0,0,235,269
South Carolina,4,1,1,0,0,0,3,330,276,121,121,0,0,0,155,ao
Georgia,10,3,2,1,0,0,7,1003,904,546,347,44,0,155,358,405
Florida,13,4,3,1,0,0,9,1081,1057,535,506,29,o,0,522,660
South Atlantic,56,19,14,4,0,1,37,3910,3591,1837,1323,142,0,372,1754,1684
Kentucky,12,5,2,2,,I,1,559,503,211,127,70,o,14,292,149
Tennessee,18,6,4,2,o 0,0,12,2160,1813,1329,853,96,0,380,484,1667
Alabama,II,2,,0,o,o,9,601,562,248,211,19,o,18,314,249
Mississippi,3,1,2 1,0,o,0,2,59,53,9,6,3,0,0,44,8
East South Central,44,14,9,4,0,1,30,3379,2931,1797,1197,188,0,412,1134,2073
Arkansas,4,I,o,1,o,0,3,456,412,202,134,68,0,0,210,91
Louisiana,8,3,2,1,0,0,5,414,397,197,154,23,o,20,200,178
Oklahoma,6,1,0,o,o,1,5,1 19,115,48,5,9,0,34,67,62
Texas,23,9,5,2,0,2,14,863,794,304,231,27,0,46,490,264
West South Central,41,14,7,4,0,3,27,1852,1718,751,524,127,0,100,967,595
Montana,12,5,5,0,o,o,7,266,223,103,96,7,0,0,120,118
Idaho,4,1,0,1,0,0,3,88,77,28,14,14,o,o,49,27
Wyoming,1,0,0,0,0,0,1,23,23,8,8,0,0,0,15,0
Colorado,12,1,,,0,,,,227,88,28,60,0,0,139,83
New Mexico,7,2,0,1,0 0,0,11,254,262,102,102,0,0,0,160,146
Arizona,7,1,2,I,o,0 0,5 6,"276 1,093",1011,478,365,113,o,0,533,200
Utah,,,o,,,,,,,,,,,,,
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
