row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Social services,244,142,115,25,2,0,0,0 0,95,82,2 11,1,0,6
Services,7.392,5660,4059,1387,138,21,3,25 27,1574,1243,57 274,50,6,102
Public administration,343,262,170,81,8,3,0,0 0,76,53,3 20,2,0,3
"Total, all industrial groups",42322,34435,24084,8496,1206,298,67,25 259,7296,5131,"525 1,640",209,27,355
