row_label,col_1,col_2
8(b)(5).................................................................................,6,0.1
8(b)(6).................................................................................,3,0
8(b)(7).................................................................................,100,1.5
8(b)(1)(2)…………………………………………………,531,7.7
8(b)(1)(3)............................................................................,83,1.2
8(b)(1)(5)............................................................................,9,0.1
8(b)(2)(3)............................................................................,2,0
8(b)(3)(5)............................................................................,2,0
8(b)(3)(6)............................................................................,4,0.1
8(b)(1)(2)(3).......................................................................,29,0.4
8(b)(1)(2)(5).......................................................................,2,0
8(b)(1)(2)(6).......................................................................,1,0
1,1,1
8(b)(1)................................................................................,5796,84.2
8(b)(2)................................................................................,608,8.8
8(b)(3).................................................................................,456,6.6
8(b)(4).................................................................................,612,8.9
8(b)(5)................................................................................,19,0.3
8(b)(6).................................................................................,8,0.1
8(b)(7)................................................................................,104,1.5
B1. Analysis of 8(b)(4),B1. Analysis of 8(b)(4),B1. Analysis of 8(b)(4)
Total cases 8(b)(4)..............................................................,595,100.0
8(b)(4)(A)...........................................................................,22,3.7
8(b)(4)(B)...........................................................................,384,64.5
8(b)(4)(C)...........................................................................,17,2.9
8(b)(4)(D)...........................................................................,155,26.1
8(b)(4)(A)(B)......................................................................,15,2.5
8(b)(4)(B)(C)......................................................................,2,0.3
1,1,1
8(b)(4)(A)...........................................................................,37,6.2
