row_label,col_1,col_2,col_3,col_4,col_5,col_6
On change of affiliation of local union during contract,13,12,92,16,,100
During contract,19,13,68,445,16 34,71
Before new first contract executed,29,4,14,'16,10,62
Before automatic renewal of contract,,5,55,10,8,so
During contract negotiations,25,10,40,42,29,
Miscellaneous,,,,8,4,so
