row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
"C. By amounts of monetary recovery, total ........................",91287634,89880440,49976950,29993,1686843,15830852,22355802,1407194,196525,0,275689,91784,843196
"Backpay (includes all monetary payments except fees, dues, and fines).................................",90412736,89061165,49741412,29993,1682918,15822817,21784025,1351571,145183,0,275689,87503,843196
"Reimbursement of fees, dues,and fines...................",874898,819275,235538,0,3925,8035,571777,55623,51342,0,0,4281,0
