row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed,12116,100.0,10292,100.0,1068,100.0,766,100 0,170,100.0
"Before issuance of notice of hearing After issuance of notice of hearing, before",6057,50.0,4831,46.9,724,68.4,602,65.5,107,62.9
close Of hearing,3803,31.4,3433,38.4,198,18.7,172,22.5,0,
"After hearing closed, before issuance of decision .",134,1.1,113,1.1,12,1.1,9,1.2,0,
After issuance of regional director's decision _ _ _,1985,16.4,1805,17.5,99,9.4,81,10.6,60,- 851
After issuance of Board decision,137,1.1,110,1.1,25,2.4,2,0.2,8,1.8
