row_label,col_1,col_2
A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a)
Subsections of Sec. 8(a): Total cases.................................,19946,100.0
8(a)(1).................................................................................,3040,15.2
8(a)(1)(2)............................................................................,152,0.8
8(a)(1)(3)............................................................................,6826,34.2
8(a)(1)(4)............................................................................,165,0.8
8(a)(1)(5)............................................................................,7216,36.2
8(a)(1)(2)(3).......................................................................,129,0.6
8(a)(1)(2)(4).......................................................................,6,0
8(a)(1)(2)(5).......................................................................,59,0.3
8(a)(1)(3)(4).......................................................................,492,2.5
8(a)(1)(3)(5).......................................................................,1640,8.2
8(a)(1)(4)(5).......................................................................,10,0.1
8(a)(1)(2)(3)(4)...................................................................,6,0
8(a)(1)(2)(3)(5)..................................................................,67,0.3
8(a)(1)(2)(4)(5)...................................................................,4,0
8(a)(1)(3)(4)(5)...................................................................,115,0.6
8(a)(1)(2)(3)(4)(5)..............................................................,19,0.1
1,1,1
8(a)(1).................................................................................,19946,100.0
8(a)(2).................................................................................,442,2.2
8(a)(3).................................................................................,9294,46.6
8(a)(4).................................................................................,817,4.1
8(a)(5).................................................................................,9130,45.8
B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b)
Subsections of Sec. 8(b): Total cases.................................,6887,100.0
8(b)(1).................................................................................,5141,74.6
8(b)(2).................................................................................,43,0.6
8(b)(3).................................................................................,336,4.9
8(b)(4).................................................................................,595,8.6
