row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
Highway freight transportation,3,2 3,1,33 3,0,. 0,,2,66 7,38,2,37,. 2
Water transportation,2,1 5,0,0,1,50 0,,1,50 0,36,2,35,. 2
Warehousing and storage,2,1 5,0,. 0,1,50 0,,1,50 0,105,6,100,.6
Communication,4,3 0,o,0,o,. 0,,4,100 0,1547,8 2,1364,8 0
"Heat, light, power, water, and sanitary services__ _ _",1,8,1,100 0,0,.0,,0,.0,95,5,91,.5
Services,2,1 5,0,. 0,0,0,,2,100 0,37,2,34,2
