row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Illinois.............................................,110,70,25,42,3,40,7096,6090,3710,847,2668,195,2380,4824
Indiana............................................,28,14,7,6,1,14,1567,1258,679,437,183,59,579,901
Michigan.........................................,62,40,16,22,2,22,3027,2572,1584,415,1092,77,988,1695
Ohio................................................,64,34,17,16,1,30,3315,2946,1612,689,899,24,1334,1839
Wisconsin.......................................,22,10,6,4,0,12,1037,749,353,137,216,0,396,565
East North Central.....................,286,168,71,90,7,118,16042,13615,7938,2525,5058,355,5677,9824
Alabama..........................................,11,6,1,5,0,5,623,565,250,153,97,0,315,165
Kentucky.........................................,14,9,7,2,0,5,1179,1076,536,264,272,0,540,472
Mississippi......................................,11,10,3,6,1,1,634,449,374,107,218,49,75,611
Tennessee........................................,15,9,3,3,3,6,610,507,273,130,79,64,234,227
East South Central.....................,51,34,14,16,4,17,3046,2597,1433,654,666,113,1164,1475
Puerto Rico.....................................,25,19,5,6,8,6,1470,1179,890,188,51,651,289,1142
U.S. Minor Outlying Islands...........,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgin Islands..................................,4,2,2,0,0,2,173,141,60,30,0,30,81,27
Island Areas...............................,29,21,7,6,8,8,1643,1320,950,218,51,681,370,1169
New Jersey......................................,99,57,17,37,3,42,4177,3447,1989,553,1346,90,1458,2594
New York........................................,214,131,35,86,10,83,11806,8427,5084,1542,3214,328,3343,8223
Pennsylvania...................................,85,53,23,27,3,32,4193,3710,1946,749,1080,117,1764,2339
Middle Atlantic..........................,398,241,75,150,16,157,20176,15584,9019,2844,5640,535,6565,13156
Arizona...........................................,9,7,6,1,0,2,424,279,223,61,162,0,56,132
Colorado.........................................,13,13,10,3,0,0,636,513,341,232,109,0,172,636
Idaho...............................................,6,5,3,2,0,1,312,309,210,50,160,0,99,305
Montana..........................................,9,3,0,3,0,6,291,239,101,2,99,0,138,101
Nevada............................................,19,15,5,9,1,4,2254,1360,1033,354,240,439,327,1970
New Mexico....................................,7,5,2,3,0,2,156,145,90,44,46,0,55,147
Utah.................................................,6,4,3,1,0,2,1247,1128,764,103,661,0,364,1232
Wyoming........................................,2,1,1,0,0,1,9,8,5,5,0,0,3,5
Mountain....................................,71,53,30,22,1,18,5329,3981,2767,851,1477,439,1214,4528
Connecticut.....................................,39,31,9,,3,8,1491,1211,816,243,448,125,395,977
Maine..............................................,3,2,1,19,,,85,,42,33,9,,,57
Massachusetts.................................,63,42,9,1 30,0 3,1 21,5155,"75 4,034",2398,342,1766,0 290,"33 1,636",3164
