Circuit courts of appeals (headquarters),Total fiscal year 1974,Total fiscal years 1969-73,Affirmed in full / Fiscal year 1974 / Number,Affirmed in full / Fiscal year 1974 / Percent,Affirmed in full / Cumulative fiscal years 1969-1973 / Number,Affirmed in full / Cumulative fiscal years 1969-1973 / Percent,Modified / Fiscal year 1974 / Number,Modified / Fiscal year 1974 / Percent,Modified / Cumulative fiscal years 1969-1973 / Number,Modified / Cumulative fiscal years 1969-1973 / Percent,Remanded in full / Fiscal year 1974 / Number,Remanded in full / Fiscal year 1974 / Percent,Remanded in full / Cumulative fiscal years 1969-1973 / Number,Remanded in full / Cumulative fiscal years 1969-1973 / Percent,Affirmed in part and remanded in part / Fiscal year 1974 / Number,Affirmed in part and remanded in part / Fiscal year 1974 / Percent,Affirmed in part and remanded in part / Cumulative fiscal years 1969-1973 / Number,Affirmed in part and remanded in part / Cumulative fiscal years 1969-1973 / Percent,Set aside / Fiscal year 1974 / Number,Set aside / Fiscal year 1974 / Percent,Set aside / Cumulative fiscal years 1969-1973 / Number,Set aside / Cumulative fiscal years 1969-1973 / Percent
Total all circuits,298,1747,220,77.2,1193,68.3,26,8.7,237,13.6,13,4.4,60,3.4,,,84,4.8,29,9.7,202,11.6
