row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
AFL-CIO,335,32.5,109,108,1,,226,23322,13407,10971,2436,,9915
Other local unions..............................,14,50.0,7,,,7,7,1471,749,,,749,722
Other national unions........................,9,33.3,3,,3,,6,667,424,,424,,243
1-union elections...........................,358,33.2,119,108,4,7,239,25460,14580,10971,2860,749,10880
AFL-CIO v. Local.............................,1,100.0,1,1,,0,0,37,37,37,,0,0
AFL-CIO v. National........................,1,0.0,0,0,0,,1,51,0,0,0,,51
AFL-CIO v. AFL-CIO......................,2,50.0,1,1,,,1,262,238,238,,,24
2-union elections...........................,4,50.0,2,2,0,0,2,350,275,275,0,0,75
Total RD elections.........................,362,33.4,121,110,4,7,241,25810,14855,11246,2860,749,10955
