row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Social services Miscellaneous services,186 55,116 38,104 22,12 12,0 4,0 0,0 0,0 0,0 0,65 17,53 12,2 2,10 3,0 0,1 0,4 0
Services,7509,5641,4043,1421,101,16,8,28,24,1715,1339,70,306,46,10,97
Public administration,351,271,175,85,7,3,0,0,1,74,54,6,14,2,1,3
"Total, all industrial groups",41175,32685,22545,8382,1115,280,47,28,288,7884,5623,586,1675,245,29,332
