row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11
2-union elections,93,48,48,0,0,43,0,0,0,0,2
Total RD elections,"18,786 •",5487,4965,96,426,2841,3324,3067,156,101,7134
