row_label,col_1,col_2,col_3
7-RC-245,General Motors Corp.,8-RC-307,Gray Drug Co.
7-RC-247,General Motors Corp.,8-RC-308,Gray Drug Co.
,,,"Gray Drug Stores, Inc."
7-RC-248,General Motors Corp.,9-R0-42,
7-RC-2250,General Motors Corp.,2-RC-124,"Great Atlantic & Pacific Tea Co., The."
7-RC-262 8-RC-326,General Motors Corp. General Motors Corp.,2-RC-1247,Great Atlantic & Pacific
8-RC-412,General Motors Corp.,,"Tea Co., The. Great Lakes Industries"
9-RC-269,General Motors Corp.,13-RC-500,
10-RC-559 13-RC-670,General Motors Corp. General Motors Corp.,3-RC-93,"Inc. Great Lakes Motor Corp., Truck Depart-"
15-RC-202,General Motors Corp. General Motors Corp.,,"ment. Greyhound Corp., The."
17-RC-284,Corp.,7-RC-546,
21-RC-288,General Motors,,
21RC--584,General Motors Corp.,34-RC-89,"Grinnell Co., Inc."
32-RC-79,General Motors Corp.,14-RC-368,"Gundlach, T. J., Ma-"
32-RC-91 1-RC-483,"General Motors Corp. General Motors Corp., Buick Oldsmobile Pontiac Assembly",14-RC-305,"chine Co. Gutman, Ben Truck Service, Inc."
7-RC-246,"Division. General Motors Corp., Buick Motor Co.",1-RC-686 2-RC-1159,"Hale Co., Inc. Harmon Color Works, Inc."
,"Division. General Motors Corp., Chevrolet Assembly",4-RC-181,Harrisburg Children's Dress Co.
7-RC-426,Plant Division of.,5-RC-178,"Harris Hardwood Co., Inc."
9-RC-184,"General Motors Corp., Chevrolet Norwood Division.",1-RC-615 13-RC-540,"Hart Top Manufactur- ing Co., Inc. Haskins, R. G., Co."
8-RC-241,"Chevrolet Division. General Motors Corp., Fisher Body Division",20-RC-405 14-RC-391,Sheetmetal Works. Hercules Powder Co. Heskett Machine & En-
,(Eculid Plant).,18-RC-210,gine Co. Highway Equipment
7-RC-199,"General Motors Corp., Fisher Body Fleet-",2-RC-746,Co. Hilto Tool & Machine
16-RC--234,"wood Division. General Motors Corp., General Motors Parts",14-RC--408 14-RC-417,"Co. Hirsch, P. N., & Co."
7-RC-267,Division.,5-RC-201 5-RC-255,"Hirsch, P. N., & Co. Hooper, F. X., Co., Inc. Hooper, Wm. E., & Sons"
,"sion. General Motors Corp.,",13-RC-374 6-RC-252,"Hoosier Factories, Inc. Horwitz, Vincent, Co., Inc."
4-RC-206,"General Motors Corp., Pontiac Motor Divi-",,Co.
4-RC-190,"Truck & Coach Divi- sion. General Motors Corp., Truck & Coach Divi-",13-RC-248 39-RC-59,"Hotpoint, Inc. Houston Chronicle Pub- lishing Co., The."
10-RC-364 10-RC-288,General Plywood Corp. Georgia Florida,5-RC-269 7-RC-220,Hubbs & Corning Co. Hudson Motor Car Co.
13-RC-283,"Coaches, Inc. Gerrard Steel Strapping Co.",21-RC-447,"Hunt, V. P., Grayson Controls Division."
13-RC-597,Gietl Brothers & Gietl,3-RC-150,Huron Portland Cement Co.
,Bros.,,Hygrade Water &
1-RC-586 9-RC-321,"Gin & Co. (Ginn). Glidden Co., The.",14-RC-322,
13-RC-168 13-RC-411,Globe Valve Corp. Goodwill Manufacturing,21-RC-504,Soda Co. Independent Pneumatic
,Goodyear,10-RC-440,Tool Co. Individual Drinking
10-R C-308,"Co. Clearwater Mills, Mill No. 3.",,Cup Co.
,Goodyear Clearwater,,International
10-RC-503,Mill No. 2.,13-RC-165,Harvester Co.
