row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
"C. By amounts of monetary recovery, total ........................",110921107,108681784,83536591,496139,6552536,4149878,13946640,2239323,791834,22,6551,22880,1418036
"Backpay (includes all monetary payments except fees, dues, and fines).................................",109549419,107982911,83267087,496139,6552536,4149089,13518060,1566508,536452,0,6551,22880,1000625
"Reimbursement of fees, dues,and fines...................",1371688,698873,269504,0,0,789,428580,672815,255382,22,0,0,417411
