row_label,col_1,col_2,col_3
5-RC-88,"Southern Maryland Electric Cooperative,",39-RC-63 35-RC-88,"Taormina Co. Tarzain, Sarkes."
10-RC-542 16-RC-86,Inc. Southern Mills Corp. Southern Pacific Trans- port Co.,9-RC-322,"Taxicabs of Cincinnati, Inc. (Ferguson Divi- sion)."
10-RC-256,Southern Paperboard Corp.,9-RC-355,"Taxi Cabs of Cincin- nati, Inc , et al. Teletype Corp."
15-RC-173 16-RC-157,"Southland Oils, Inc. Southland Paper Mills,",13-RC-114 10-RC-389,"Tennessee Furniture In- dustries, Inc."
16-RC-209,Inc. Southwestern Supply &,16-RC-247 16-RC-112,"Texas Foundries, Inc. Texas Hardwood Manu- facturing Co."
7-RC-282,Machine Works Special Machine & En- gineering Co.,16-RC-147,Texas Public • Service Co.
1-RC-293 7-RC-64,Sprague Electric Co. Square DCo.,16-RC-269 16-RC-226,Texas Vitrified Pipe Co. Texmass Petroleum Co.
2-RC-1068,"Squibb, E. R., & Sons Sronce Automotive Sup-",39-RC-32,Texsun Citrus Ex- change.
34-RC-94,ply Inc.,5-RC-131,"Thalhimer Brothers,"
14-RC-507,Standard Generator Service Co. of Mis- souri.,5-RC-261,"Inc. Thalhimer Brothers, Inc."
7-RC-23,Standard Oil Co. Standard Oil Co. of,,Thermoid Western Co.
20-RC-9,California,20-RC-261 20-RC-63,Tide Water Associated
30-RC-104 9-RC-192,"Standard Oil Co., In- diana. Standard Printing Co.,",7-RC-197,"'Oil Co. Timken Detroit Axle Co., The."
,,20-RC-182,Thermoid Western Co.
1-RC-828,"Inc., The Standard Pyroxoloid Co.",16-RC-191 10-RC-411 2-RC-368,Tin Processing Corp. Tip Top Grocery Co. Todd's Shipyard.
1-RC-45,"Standard Romper Co., Inc.",2-RC-621,Toledo Scale Co. Tool-Die Engineering
8-RC-445,Stark Broadcasting,8-RC-379,"Co , Casting Divi- sion."
15-RC-63,"Corp. Stephens Broadcasting Co., Inc., WDSU.",14-RC-587 7-RC-437,Transit Casualty Co. Trenton Technical Lab-
2-RC-824,Stern Brothers.,,oratory.
10-RC-148 10-RC-455,"Stokely Food, Inc.",10-RC-342 2-RC-842,Trueman Fertilizer Co. Trust Co. of New Jer-
18-RC-169 15-RC-140,"Stokely Foods, Inc. Stokely Foods, Inc.",,sey.
13-RC-244,"Strauss, F., & Son, Inc. Suburban Transit Sys- tem, Inc.",7-RC-243,"Turner Brooks, Inc. (Shade and Blind De- partment)."
21TRC-256,Sunset Milling and Grain Co.,1-RC-415 15-RC-146,Twin Cities Motor Co. Tyner-Petrus Co.
39-RC-34,"Sunshine Broadcasting Co., KTSA, Radio Station",2-RC-283,Underwood Corp.
1-RC-416 9-RC-181,Superior Baking Co. Superior Welting Co.,3-RC-241,"Union Carbide & Car- bon Corp., Electro Metallurgical Divi-"
17-RC-266 1-RC-540,"Swanson, C. A., & Sons. Swift & Co.",14-RC-269,sion. Union Electric Power Co.
1-RC-575 2-RC-200,Swift & Co. Swift & Co. Swift & Co.,,Union Steel Co.
17-RC-230 20-RC-238 35-RC-97,"Swift & Co. Swift & Co. Swift & Co., H. L. Handy Co., d/b/a.",21-RC-322 2-RC-953 7-RC-475,Unique Art Manufac- turing Co. United Drill & Tool
,"T & T Tailoring Co. Tampa Transit Lines, Inc.",1-RC-65,States
1-RC-500,,,"Corp. Co., The."
13-RC-607,,,United Finishing
,,1-RC-327,United States Gypsum
10-RC-458,,,Co.
,,2-RC-631,United States Gypsum
,Tanner Brice Co.,,
,,,Co.
10-RC-432,,,
