row_label,col_1,col_2
A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a),A. Charges filed against employers under Sec. 8(a)
Subsections of Sec. 8(a): Total cases....................,22095,100.0
8(a)(1)....................................................................,3769,17.1
8(a)(1)(2)..............................................................,172,0.8
8(a)(1)(3)..............................................................,7778,35.2
8(a)(1)(4)..............................................................,138,0.6
8(a)(1)(5)..............................................................,7420,33.6
8(a)(1)(2)(3)..........................................................,119,0.5
8(a)(1)(2)(4)..........................................................,7,0
8(a)(1)(2)(5)..........................................................,93,0.4
8(a)(1)(3)(4)..........................................................,432,2.0
8(a)(1)(3)(5)..........................................................,1904,8.6
8(a)(1)(4)(5)..........................................................,39,0.2
8(a)(1)(2)(3)(4)......................................................,15,0.1
8(a)(1)(2)(3)(5)......................................................,68,0.3
8(a)(1)(2)(4)(5)......................................................,1,0
8(a)(1)(3)(4)(5)......................................................,113,0.5
8(a)(1)(2)(3)(4)(5)................................................,27,0.1
1,1,1
8(a)(1)....................................................................,22095,100.0
8(a)(2)....................................................................,502,2.3
8(a)(3)....................................................................,10456,47.3
8(a)(4)....................................................................,772,3.5
8(a)(5)....................................................................,9665,43.7
B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b),B. Charges filed against unions under Sec. 8(b)
Subsections of Sec. 8(b): Total cases....................,7040,100.0
8(b)(1)..................................................................,5052,71.8
8(b)(2)..................................................................,69,1.0
8(b)(3)..................................................................,340,4.8
8(b)(4)..................................................................,761,10.8
8(b)(5)..................................................................,3,0
8(b)(6)..................................................................,2,0
8(b)(7)..................................................................,133,1.9
8(b)(1)(2)..............................................................,563,8.0
8(b)(1)(3)..............................................................,71,1.0
8(b)(1)(5)..............................................................,5,0.1
8(b)(2)(3)..............................................................,3,0
8(b)(2)(5)..............................................................,4,0.1
8(b)(3)(5)..............................................................,1,0
8(b)(3)(6)..............................................................,2,0
8(b)(1)(2)(3)..........................................................,26,0.4
8(b)(1)(2)(5)..........................................................,2,0
8(b)(2)(3)(5)..........................................................,1,0
8(b)(1)(2)(3)(5)....................................................,2,0
