row_label,col_1,col_2
A Charges filed against employers under sec 8(a),A Charges filed against employers under sec 8(a),A Charges filed against employers under sec 8(a)
Subsections of Sec 8(a) Total cases,24084,000
8(a)(I ),3536,14 7
8(a)(1)(2),224,09
8(a)(1)(3),9101,37 7
8(a)(1)(4),185,08
8(a)(1)(5),7287,30 I
8(a)(1)(2)(3),256,1 1
8(a)(1)(2)(4),7,00
8(a)(1)(2X5),III,05
8(a)(1)(3)(4),622,26
8(a)(1)(3)(5),2477,10 3
8(a)(1)(4)(5),16,01
8(a)(1X2)(3)(4),22,01
8(a)(I)(2)(3)(5),118,05
8(a)(1)(2)(4)(5),4,00
8(a)(I)(3)(4)(5),102,04
8(a)(1)(2)(3)(4)(5),16,01
',','
8(a)( 1)2,24084,1000
8(a)(2),758,31
8(a)(3),12714,528
8(a)(4),974,40
8(a)(5),10131,42 1
B Charges filed against unions under sec 8(b),B Charges filed against unions under sec 8(b),B Charges filed against unions under sec 8(b)
Subsections of Sec 8(b) Total cases,10259,000
8(3)(1),6472,631
8(b)(2),90,09 34
8(b)(3),345,
8(b)(4),1504,14 7
8(b)(5),3,00
8(bX6),8,01
8(b)(7),"259 1,169",25 II 4
8(3)(1)(2),,
8(3)(1)(3),321,31
8(bXI)(5),8 6,0 I 01
8(bX I )(6),,
8(bX2)(3),8,01
8(bX3)(5),I,00
8(bX3X6),4,00
8(b)(I)(2)(3),48,05
8(b)(1)(2X5),4,00
8(3)(1)(2)(6),1,00
8(b)(1)(3X5),2,00
8(b)(1X3X6),2,00
8(b)(1X2)(3)(6) 8(b)(1X2)(3)(5X6),3 1,00 00
',','
8(b)(I),8037,783
8(bX2),1324,129
8(b)(3),735,72
8(bX4),1504,14 7
8(13)(5),19 25,02 02
8(b)(6) 8(bX7),259,25
