row_label,col_1,col_2,col_3
203.46,Petition for certification ; where to file ; withdrawal.,203.55,Election procedure ; Tally of the Ballots ; Objections ; Report on
203.47,Contents of petition.,,Challenged Ballots ; Report on
203.48,Consent election agreements ; con- ' sent cross-check agreements,,Objections ; Exceptions ; action of the Board ; hearing.
,hearing waived by stipulation.,203 56,Run-Off Elections.
203.49,"Investigation of petition by Regional Director • Notice of Hearing ; service of notice, withdrawal of notice.",203 57,Refusal to institute Investigation; termination of investigation ; ap- peals to Board from action of the Regional Director.
203.50,Conduct of hearing.,203.58,Proceedings before Board ; filing pe-
203.51,Motions ; Interventions,,tition with Board ; investigation
203.52,Introduction of evidence ; rights of parties at hearing.,,upon motion of Board; transfer of petition and proceeding from
203.53,Record ; what constitutes ; trans- mission to Board.,,Region to Board or to another Region ; consolidation of proceed-
203.54,Proceedings before the Board ; fur- ther hearing ; briefs ; Board Di- rection of Election ; Certification of Representatives.,,ings in same Region ; severance ; procedure before Board in cases over which it has assumed juris- diction.
