row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
"Administration of Housing Programs, Urban",,,,,,,,,,,,,,,,
"Planning, and Community Development................",4,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0
Administration of Economic Programs...................,17,16,11,5,0,0,0,0,0,1,1,0,0,0,0,0
Space Research and Technology.............................,3,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0
National Security and International Affairs............,13,12,10,2,0,0,0,0,0,1,1,0,0,0,0,0
Public Administration.........................................,176,114,89,23,0,0,0,0,2,57,50,1,6,4,0,1
"Total, all industrial groups...................................",25855,22469,16159,5663,360,127,63,43,54,3153,2415,139,599,90,14,129
