row_label,col_1,col_2,col_3
4-C-1677,Arton Studios.,18-C-1257,"Oliver Corp., The."
1-C-2953,Brown & Sharpe Manu- facturing Co.,5-C-2052 18-C-1250 10-C-1939,Parkside Hotel. Penokee Veneer Co. People Motor Express Inc.
20-C-1445,"Ensher, Alexander & Bar- soom, Inc.",91-C-1461,Pillsbury Flour Co. .
8-C-1801,"Fairfield Engineerin Co., The.",10-0-1579 13-C-2459 2-C-5979,"R. C. A. Manufacturing Co., Inc. Reynolds Corp. Russell Electric Co."
3-C-829,"Geraldine Novelty 'Co., , Inc.",15M-C-1222 15-C-1069,"Salant & Salant, Inc. Sturges Co."
10-0-1739,Gibbs Corp.,,
15-C-1052,Gibson County Electric Membership Corp.,15M-C-1002,Tishoming Country Elec- tric Power Association.
16-C-1292,"Hagy, Harrington & 'Marsh, Inc.",5-0-1862,"Tomlinson of High Point, Inc."
9-0-2203,Hoppes Manufacturing Co.,1-0-2629,Underwood Machinery
• 17-C-1325,"Joffee, M. M.",,Co.
18-C-1317.,"Kingston, Russell.",,
18-C-1192,"Northwest Glove Co., Inc.",1-C-2871,Mills Worcester Woolen Corp.
