row_label,col_1,col_2,col_3
Hilgartner Marble Co,"Apr. 18, 1938 Oct. 13,1938 July 5, 1938 July 7,1938 Apr. 14, 1938","Apr. 19,1938 Oct. 19,1938 July 12, 1938 July 8,1938 Apr. 21,1938 Oct. 12,1938 Feb. 17,1938","July 27,1939 May 27,1940 Mar. 26, 1940"
Holland Manufacturing Co,,,
Hollywood Citizen-News Co Co,,,
Holston Manufacturing,,,"July 20,1939"
Hood Rubber Co,,,"Aug. 1, 1939"
Hoosier Veneer Co,"Oct. 6,1938",,"Mar. 22,1940"
Hope Webbing Co,"Jan. 31,1938",,"Aug. 1,1939"
E. Hubschman &Sons. Inc,"Dec. 15,1937","Dec. 15,1937","Aug. 5,1939"
Humble Oil & Refining Co,"Mar. 7,1938","Apr. 2,1938","Oct. 18, 1939 Do."
Do Hummer Manufacturing Co,"do Sept. 1,1938","do Sept. 2,1938 do","Nov. 18, 1939"
,,,Do.
Hunt Brothers Packing Co,"Apr. 11,1938","Sept. 8, 1938","Mar. 29,1940"
Do,,,
Ideal Electric Manufacturing Co,do,,
,"Oct. 3, 1938",Oct.,"17,1938 Feb. 27,1940 May 8, 1939 May 9, 1939 Nov. 27,1939"
Illinois Tool Works Illinois Zinc Co Independent Pneumatic Tool Co,"Aug. 15,1938 May 12,1938","Aug. 29,1938 May 13,1938","(2) Sept. 6,1939 Feb. 28, 1940"
"Indiana &Michigan Electric Co Inter-Allied Slipper Co., Inc","Nov. 28,1938","Dec. 9,1938",
,"May 22,1939","May 23, 1939",(2)
International Agricultural Corporation,"May 26, 1938","June 1,1938","Oct. 19, 1939"
Do,_do,do,Do.
International Furniture Co,"Aug. 29,1938","Sept. 14,1938",(2)
Interstate Aircraft &Engineering Corporation,"Apr. 18, 1938","Apr. 25, 1938",(2)
Interstate Fireproof Storage Co,"July 5,1938","July 5,1938","Aug. 10,1939"
Irving Tanning Co. &Hartland Tanning Co,"Jan. 30,1939","Feb. 11,1939","Mar. 28,1940"
,,,"Apr 4, 1940"
Isthmian Steamship Co_,"Dec. 21, 1937","June 10,193S","Jan. 8, 1940"
"F. laden Manufacturing Co., Inc","Nov. 14, 1938","Nov. 22,1938","Nov. 17,1939"
"Jamestown Metal Equipment Co. et al Jefferson Lake Oil Co., Inc","Oct. 24,1938 Apr. 18, 1938","Oct. 27,1938 Apr. 26, 1938","Oct. 24,1939"
Johns-Manville Corporation,"4,1938","Aug. 24,1938","Nov. 17, 1939"
,Aug.,,"Jan. 25,1940"
C. D. Johnson Lumber et al,"Oct. 18,1937 do","May 23,1938 do",Do.
Do,,"May 16,1939",
Johnston Pump Co,"May 11,1939",,
Joliet Wrought Washer Co,"Apr. 7, 1938","Apr. 13,1938",
"David Kahn, Inc Keystone Frame &Manufacturing Co","July 12,1938 May 22,1939","July 19,1938 May 26,1939","Aug. 8,1939 (2) Mar. 30,1940"
"%Meier Manufacturing Corporation, Ltd","Apr. 28,1938","June 7,1938",(2)
Klauer Manufacturing Co,"Feb. 2,1939",Feb.,"July 20,1939"
J. Klotz &Co,"Dec. 10,1937","8,1939 Mar.",
Koss Shoe Co,"Feb. 21,1938","14,1938 Feb.","Sept. 5,1939"
,,"21,1938",(4)
"Kramer & Uchitelle F. W. Kurtz & Co., Inc","May 22, 1939","June 9,1939 June 8,1938","June 6,1938"
"L. dr A. Bus Lines, C G Lashley, doing business as La Favorite Rubber Co","May 2, 1938 Jan. 26, 1939","May 4,1938 Feb. 23,1939","Aug. 15,1939 (2)"
La Paree Undergarment Co,"Dec. 20,1938","Dec. 22,1938","Nov. 2,1939 Do."
"Do Laird, Schober Shoe Co","do June 2,1938 Jan. 17,1938","do June 7, 1938","Aug. 26, 1939"
"Lancaster Iron Works, Inc",,"Feb. 8, 1938","Feb. 23,1940"
Lansing Co,"June 30,1938","July 8,1938","Feb. 14,1940"
E. C. Leach &Co,"Mar. 6,1939","Mar. 29,1939","Apr. 20,1940"
Lennox Furnace Co,"Feb. 20,1939","Mar. 2,","Feb. 28,1940"
"Libby, McNeill &Libby","Apr. 11,1938",Sept.,"Mar. 29,1940"
Liberty Dry Docks &Repair Co,"July 12, 1938","1939 8,1938 July 12, 1938",(17)
Limestone Mills,"Dec. 13,1938",Jan.,"May 29, 1940"
Litwin &Sons,"July 7,1938","July 13,1938",
"1,0110 Star Gas CO","Nov. 11,1937","7,1939 Dec.","Dec. 18,1939"
"Lorillard, P., Co","Apr. 21,1938","Apr. 21,1938","Oct. 27,1939"
Do,"Apr. 23,","3,1937 Apr.","Oct. 27,1939"
Louis Shoe Co,"Feb. 27,1939","23,1938A Mar. 10,1939","(2) Sept. 5,1939"
Lawn Shoe Co,"Feb. 21,1938","Feb. 21,1938",Do.
Lumbard Shoe Co,_do,do,(2)
,"July 6,1937","July 9,1937","Oct. 17,1939"
"Lund, C. A. Luxuray, Inc","Aug. 18,1938","Aug. 18,1938",
,"June 1,1938","June 14,1938","Dec. 16,1939 Jan. 8,1940"
Magnolia Petroleum Co,"Dec. 12,1938",,Sept.
Do,,,Sept.
"Maine Shoes, Inc","Feb. 21,1938",,
Majestic Flour Mills,,,Sept.
,,,"12,1939"
,"Oct. 3,1938",,
,,,"21,1939"
,,Oct.,
,June,,
,"3,1938",,
,,July,
,,"14,1938",
,,"2,1938","2,1938"
,,"Dec. 20,1938 Feb. 21,1938",
,1938i8,,"5,1939"
