row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12
300 to 499..........................................................,1598,5,1.4,97.0,1,2.3,3,4.8,1,12.5,0,0.0
500 to 799..........................................................,4869,7,1.9,98.9,2,4.5,2,3.2,0,0.0,3,1.2
800 and Over .....................................................,5379,4,1.1,100.0,0,0.0,1,1.6,2,25.0,1,0.4
