row_label,col_1,col_2,col_3,col_4,col_5,col_6
Total,2.871,100.0,1780,100.0,1091,100.0
efore formal action After issuance of complaint or order for,1858,64.7,1191,66.9,667,61.1
investigation,192,6.7,98,5.5,94,8.6
After transfer to Board,269,9.4,124,7.0,145,13.3
After decision,552,19.2,367,20.6,165,17.0
