row_label,col_1,col_2,col_3
8-RC-211,"Cardinal Products, Inc.",13-RC-290,Churchill Cabinet Co.
,Carlin Brothers Co.,17-RC-375,Churchill Truck Lines.
2-RC-143,,,"Cincinnati Enquirer,"
16-RC-35,Carnation Co. of Texas.,9-RC-325,The.
34-RC-44,Carolina Concrete Pipe Co.,9-RC-20,"Cincinnati Enquirer Co., The."
10-RC-103 18-RC-139,"Case, J. I., Co. Case, J. I., Co.",9-RC-377,"Cincinnati Industries,"
20-RC-181,"Case, J. I., Co.",,Inc.
18-RC-300,"Case, J. I., Co.",2-RC-512,Cities Service Oil Co. of
18-RC-329,"Case, J. I., Co.",,Pennsylvania (Marine
5-RC-127,Caskey Baking Co.,,Division).
21-RC-286,Castle Dome Copper Co.,15-RC-195,Cities Service Refining Corp.
9-RC-411,"Castle Showcase Co., Robert &Edward Schottland, d/b/a.",2-RC-451 16-RC-194 3-RC-58,City Auto Radiator Co. City Transportation Co. Civic Broadcasting
7-RC-70,Castoloy Corp. Carbide,,Corp. Clark Thread Co.
16-RC-207,&Carbon Chemicals Corp.,10-RC-195 9-RC-378,Clayton &Lambert Manufacturing Co.
14-RC-5 19-RC-168,Carter Carburetor Corp Cedergreen Frozen Pack Corp.,8-RC-320,"Cleveland Plastics, Inc."
39-RC-17,Celanese Corp. of Amer- ica.,9-RC-313,"Clippard Instrument Laboratory, Inc."
2-RC-175,Celanese Corp. of Amer-,36-RC-164,Coast Pacific Lumber Co.
2-RC-181,ica. Celanese Corp. of Amer-,20-RC-413,Coast Pacific Lumber Co.
5-RC-241,ica. Celanese Corp. of Amer-,7-RC7-139 35-RC-55,Coca-Cola Bottling Co. Coca-Cola Bottling Co.
"5-B,C-258",ica.,2-RC-526 32-RC-92,"Cohen, J., &Brothers. Coleman, William H."
15-RC-222,"Celanese Corp. of Amer- ica. Celotex Corp., The.",1-RC-499,Co. Collins Brothers Ma-
10-RC-242,"Central Bus Lines, Inc.",,chine Co.
16-RC-294,"Central Dairy Products Co., The.",1-RC-338,Collins Manufacturing Co.
39-RC-62,Central Foods Co. Central Swallow Coach,34-RC-48,"Colonial Stores, Inc."
35-RC-153,"Lines, Inc.",10-RC-486,"Colonial Stores, Inc. Colonie Fibre Co."
2-RC-536,Central Wire Frame Co.,2-RC-129 4-RC-236,"Colony Foods, Julius"
13-RC-133,Century American Corp.,,Paley. Colorado Insulating Co.
7-RC-98,Certain-Teed Products Corp.,30-RC-132 21-RC-309,"Columbia Corp., et al."
14-RC-175,Certain-Teed Products Corp.,19-RC-268,Columbia Ice &Cold Storage Co.
2-RC-377,"Challon, Inc.",10-RC-251,Columbia Lumber&
21-RC-743,Channel Motors. Chanslor &Lyon Co.,,Manufacturing Co.
,,13-RC-205,Columbia Tool Steel Co.
20-RC-340 21-RC-592,Charroin Manufactur- ing Co.,9-RC-188,"Columbia Carbon Co., The.'"
13-RC-101,"Chicago Gray Line, Inc",13-RC-200,Commins &Emerson.
13-RC-291,"Chicago Gray Line, Inc. Chicago Pneumatic Tool",,Commercial Solvents
6-RC-96,,13-RC-339,Corp.
,Co.,13-RC-532,"Commonwealth Plastics,"
13-RC-520 16-RC-308,Chicago Screw Co. Chowctaw Cotton,1-RC-364,Inc. Conant-Ball Co.
,Oil Co.,13-RC-264,Conlon Brothers
7-RC-54,Chrysler Corp.,14-RC-274,Manu- facturing Co.
35-RC-116,Chrysler Corp.,16-RC-08,"Conrad, Inc. Conroe Cresoting Co."
7-RC-228 7-RC-328,Chrysler Corp.,21-RC-265,Consolidated Rock
4-RC-329,Chrysler Corp. Chrysler Corp.,,Products Co.
,Chrysler Corp.,21-RC-302,Consolidated Products Co.
7-RC-358,,,Rock
21-RC-775,Chrysler Corp.,,Constitution Publishing
7-RC--232,Chrysler Detroit Co.,10-RC-363,"Co., The."
1-RC-468,"Church, H. B., Co.",,
