row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed........................................,4843,100.0,3878,100.0,149,100.0,816,100.0,103,100.0
Before issuance of notice of hearing......................................,620,12.8,382,9.9,40,26.8,198,24.3,53,51.5
"After issuance of notice, before close of hearing...................",3511,72.5,2909,75.0,84,56.4,518,63.5,31,30.1
"After hearing closed, before issuance of decision..................",60,1.2,49,1.3,4,2.7,7,0.9,0,0.0
After issuance of Regional Director's decision......................,467,9.6,383,9.9,14,9.4,70,8.6,18,17.5
After issuance of Board decision 2 ..........................................,185,3.8,155,4.0,7,4.7,23,2.8,1,1.0
