row_label,col_1,col_2,col_3
9-RC-191,Raleigh Coca-Cola Bot- tling Works.,4-RC-442,"Rosen, Samuel, Co. Rowe Transfer & Stor-"
19-RC-136,Rankin Equipment,10-RC-283,age Co.
9-RC-198,Co. Rapid Electrotype Co.,34-RC-137,Royal Cotton Mill.
19-RC-125,Rathbun Implement Co.,1-RC-900,Royal Crown of Merri-
10-RC-530 21-RC-468,"Ray Lyon Co., Inc.",10-RC-385,"mac Valley, Inc."
,"Raymond, Harold Truck Sales, Inc.",10-R0-450,Royal Palm Ice Co. Royal Palm Ice Co.
35-RC-144,Read Canaday Co.,1-RC-562,"Royal Shoe Co., Inc. Foot-"
4-RC-426,Reading Hardware Corp.,10-RC-430,"Rubin Brothers wear, Inc."
9-RC-447,Ready-Mix Concrete Co.,19-RC-146,"Safeway Stores, Inc."
35-RC-93,"Recipe Foods, Inc.",14-RC-656,St. Joseph Lead Co.
10-RC-351 18-RC-252,"Red Bank Mill, Inc.",14-RC-276,St. Louis Wholesale Drug Co.
20-RC-300,"Red Owl Stores, Inc. Red Star Industrial",7-RC-442,St. Regis Paper Co.
,Service.,15-RC-109,St. Regis Paper Co.
10-RC-381,Red Top Brewing Co.,19-RC-86,St. Regis Pulp Co.
2-RC-502,Republic Aviation Corp.,,(Kraft Pulp Divi-
2-RC-748 3-RC-186,Republic Pictures Corp. Republic Steel Corp.,21-RC-654,sion). Salinas Valley Vegetable
7-RC-354,Rex Paper Co.,,Exchange.
5-RC-210,Reynolds Metals Co.,39-RC-77,San Antonio Machine & Supply Co.
9-RC-361,Reynolds Metals Co. Metals Co.,,"Sandler Moccasin Co.,"
21-RC-842 36-RC-176,Reynolds,1-RC-621,Inc.
10-RC-237,"Reynolds Metals Co. Reynolds Metals Co.,",8-RC-285,"Sandusky Newspapers, Inc."
34-RC-95,"Reynalite Division. Reynolds, R. J., To- bacco Co.",1-RC-709,"Sangerville Woolen Mills, Inc."
14-RC-651,Rice-Stix Dry,,San Marcos Telephone Co.
9-RC-452,"Goods Co. Rich Loaf, Inc.",16-RC-254 1-RC-376,San-Nap-Pak Manufac-
7-RC-483,Richman Brothers Co.,16-RC-60,"turing Co., Inc. Santa Fe Trail Trans-"
15-RC-98 16-RC-211,Grande Valley Gas Co.,,portation Co. Savage Lumber Co.
,Riggs Optical Co. Rio,19-RC-217,
15-RC-138,Ritchie Grocery Co.,8-RC-367,"Schaeffer Body, Inc."
10-RC-591,Riverside Mills.,9-RC-340,Schauer Machine Co.
,Roane Anderson Co.,,
10-RC-395 1-RC-733,"Roberts, F. L., & Co.,",21-RC-362,Schenley Distillers Corp.
9-RC-376,"Inc. Robinson-Schwenn Store, The.",7-RC-194,"Scherer, R. P., Corp., Gelatin Products Di- vision."
10-RO-466,"Rock City Paper Box Co., Inc.",39 RC--26,"Schlumberger Well Sur- veying Co. Schrafft, W. F., & Sons"
13-RC-273 10-RC-356,Rockford Coca-Cola Bottling Co. Rock Hill Printing &,1-RC-955 14-RC-397,"Corp. Schulman, A., Inc."
,Finishing Co. Rock Island Broadcast-,8-RC-466 20-RC-415,Shultz Die Casting Co. Scott Motor Co.
13-RC-507,ing Co. Rock-Ola Manufactur- ing Corp.,30-RC-82,Screw Machine Prod- ucts Co.
13-RC-336 20-RC-1-65,Roddenberry Molica,30-RC-127,"Screw Machine Prod- ucts Co., C."
,Co.,,"A., Braukman & Lucille"
2-RC-821,"Roddis Plywood & Door Co., Inc.",4-RC-295,A. Seaboard Container
16-RC-248 7-RC-446,Rohn & Haas. Oil & Refin-,9-RC-299,"Corp. - Seagram, Joseph E., & Sons, Inc."
13-RC-471,Roosevelt ing Corp.,4-RC-302,Sears Roebuck & Co.
5-RC-329,"Roper, George D., Corp. Rosedale",21-RC-413,Seaside Oil Co.
,Passenger,,
,"Lines, Inc.",18-RC-102,Seeger Refrigerator Co.
