row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Social services Miscellaneous services,248 68,154 52,139 29,12 19,1 3,1 0,0 1,0 0,1 0,83 14,65 11,4 0,14 3,2 1,1 0,8 1
Services,8337,6273,4642,1415,114,27,4,34,37,1795,1377,95,323,58,4,207
Public administration,271,210,145,59,6,0,0,0,0,55,46,3,6,1,0,5
"Total, all industnal groups",44118,35529,24852,8899,1108,283,63,34,290,7846,5370,646,1830,254,36,453
