row_label,col_1,col_2,col_3
10-RD-12,"Acme Boot Manufactur- ing Co., Inc.",16-RD-6,International Harvester Co.
14-RD-3 4-RD-6,Barrett Equipment Co. Burry Biscuit Corp.,16-RD-9,International Harvester Co.
,,4-RD-2,Kraft Foods Co.
5-RD-4,"Colonial Hardwood Floor- ing Co., Inc. Cross Paper Products",1-RD-4,Limerick Yarn Mills.
2-RD-23,Corp.,1-RD-3,Magnesium Casting Co.
3-RD-9,"Du Pont, E. I., de Ne- mours Co.",4-RD-4,Plastoid Corp.
,,21-RD-4,"Riley's Lemon Pies, J. Riley Rackliffe, d/b/a."
1-RD-15,"East Greenwich Dairy Co., Inc.",21-RD-5,"Riley's Lemon Pies, J. Riley Rackliffe, d/b/a."
10-RD-19 18-RD-2 2-RD-14,"Federal-Mogul Corp. Free Press Co. Freund, Joseph, Knitting Mills, Inc.",1-RD-5 6-RD-2 2-RD-15,"Snow & Nealey Co. Solar Electric Corp. Standard Brands, Inc."
10-RD-8,Harris Foundry & Ma- chine Co.,9-RD-20,"- Lens Co., The."
21-RD-10,"Hawridge Brothers Co., Inc.",13-RD-3,Unique Manufacturing Co.
1-RD-17,,,Univis
,Holly vogue Sportswear.,21-RD-2,West Coast Paperboard Mills.
13-RD-1,Illinois Bell Telephone Co.,8-RD-3,Westinghouse Electric Corp.
,,1-RD-6,Whitin Machine Works.
,B. Cases decided on the basis,of stipulated,election
13-R-4531 14-R-1766 10-R-2402 5W-R-50 13-R-4532,"1. Accurate Spring Manu- facturing Co. American Radiator & Standard Sanitary Corp. Armco Drainage & Metal Products, Inc. Behnson Co., The. Bear Manufacturing Co.",NLRA-R cases 4-R-2750 20-R-2292 2-R-7985 13M-R-30 8-R-2696,"Earl Gear & Machine Co., The. Frigidaire Sales Corp. General Electric Co. General Electric X-ray Corp. General Motors Corp."
1-R-3899,"Cudahy Packing Co., The. Curtman Co., Inc., The.",14-R-1792,• d/b/a. Krueger Brewing Co.
,,,"International Harvester Co. KSMO, Radio"
1-R-3904 14-R-1823 9-R-2749 13-R-4221 13-R-4541,"Bird Machine Co. Celotex Corp., The. Central Carton Co., The. Chicago Metal Hose",16-R-2412 5-R-3017,"General Motors Corp., G. M. C. Truck & Coach Division. Goldenberg Co., The."
2-R-7751,Corp. Colbourne Manufactur- ing Co.,9-R-2737,
,Columbia Metal Frame Co.,"20-R,2313",", Station, Amphlett Printing"
2-R-7924,Consolidated Wire,,
5-R-3038,ucts.,4-RE-34,"Co.,"
,Prod-,,
,,10-R-2673,Lewin-Mathis Co. Liggett Drug Store
13-R-4486,Daniel-Kummer Engrav- ing Co.,,"Co.,"
,,,Inc.
14-R-1821,"Danuser Machine Co. Deere-Lindeman, John",16-R-2064 13-R-3744,"M. & V. Tank Co., Inc. Mackie-Lovejoy facturing Co."
19-R-2100,,,
,Co.,,Manu-
