row_label,col_1,col_2,col_3
21-RA092,"Ryan Aeronautical Co., The.",16-R-2223,Co. Texas Pacific Motor Transport Co.
8-R-2674,"S-P Manufacturing Corp., The.",1-R-3870,"Underwood Corp., The"
8-R-2721,Schneider Transportation Co.,,General Research Lab- oratory of.
10-R-1926,Sears Roebuck & Co.,16E-R-24,United States Potash Co.
16-R-2365,Sledge Manufacturing Co.,7-R-2698,United States Rubber Co.
1-R-3860,"Smith Paper, Inc.",,
1-R-3865,"Smith Paper, Inc.",18-R-1833,Waldorf Paper Products
19-R-2146,"Smucker, J. M., & Co.",,Co.
10-R-2814,Solvay Process Co.,21-R-3999,Walt Disney Produc-
15-R-2222,"Southern Advance Bag & Paper Co., Inc.",,tions. Warshawsky & Co.
16E-R-5,Southwestern Associated Telephone Co.,13-R-4386 15-R-2244,"Waterman Steamship Corp., Repair Divi-"
16-R-2369,Southwestern Trailways.,19-R-2127,sion. Wenarchee - Wenoka Fruit Growers Associa-
1-R-3888 1-R-3893,Standard Box Co. Standard Romper Co.,,
8-R-2603,"Standard Steel & Spring Co., The",4-R-2370,"tion. Western Electric Co.,"
4-R-2764,"Standard Stoker Co., Inc.",,Inc. Westinghouse Electric
18-R-1909,"Sterling Pulp & Paper Co., & United Paper Co.",4-R-1968 8-R-2101,Corp. Westinghouse Electric
4-R-2589,Stewartstown Furniture Co.,10-R-2794,"Corp.. White, Liddon, Sales & Service Co."
10-R-2805,"Stilley Plywood Co.. Inc., The.",4-R-2701,Wilmington Paper Box Co.
15-R-2180,Stonewall Cotton Mills.,2-R-6535,Wilson-Jones Co.
16E-R-23,Sunray Oil Corp.,8-R-2611 4-R-2739,"Wilson Transit Co. Wint, F. W., Co., Ltd."
,"Taubman's Stores Co.,",13M-R-23,Wisconsin Telephone Co.
5-R-3062,Inc.,14-R-1724,Wrought Iron Range Co. Wyatt Metal &
21-R-3998,Technicolor Motion Pic- ture Corp.,16-R-2375,Boiler Works.
,2. LMRA-RCcases,2. LMRA-RCcases,2. LMRA-RCcases
-21-RC-145,Ace Novelty Manufac- turing Co.,1-RC-105,"Arrow Hart & Hegeman Co., Inc."
16-RC-64,Acme Brick Co.,4-RC-17,Arrow Throwing Rayon
13-RC-137,Air Reduction Sales Co. Allied Container Corp.,13-RC-219,"Co., Daniel Vacca Sr. Ashland Iron & Steel Co.,"
1-RC-55 17-RC-22,"Allied Mills, Inc.",,Inc.
2-RC-84,Alpine Trading Co. & Eutectic Welding Alloy,,"Automatic Scale facturing Co.,"
,Corp.,2-RC-13,"Manu- Einar Holm, d/b/a. Autopulse Corp."
16-RC-65,American Iron & Ma- chine Works Co.,7-RC-37,
21-RC-81,American National In- surance Co.,2-RC-24 21-R0-53,"Bach, Vincent, Corp. Baker Castor Oil Co."
2-RC-91,"American News Co., Inc., The.",17-RC-6,Bar Tack Manufacturing Co.
10-RC-102,American Rubber Corp.,1-RC-49,Bay State Optical Co. Beacon Motors.
10-RC-71,American Tobacco Co.,1-RC-208 1-RC-194,
6-RC-21 10-RC-140,"American Window Glass Co. Armour & Co., Works Di-",34-RC-22,"Bean & Conquest, Inc. Belhaven Plywood & Ve- • neer Co."
34-RC-36,vision of. Armour & Co.,5-RC-16 2-RC-8,"Benson Fuel Corp. Binch, H. & F. Co."
,,,Bins Foundry Co.
34-R0-37,Armour Fertilizer Works.,2-RC-90,
