row_label,col_1,col_2,col_3,col_4,col_5,col_6
Total,6920,100.0,934558,100.0,806474,100.0
Consent,4829,69.8,489125,52.3,419696,52.1
Elections Cross checks,"4,183 646",60.5 9.8,"468,308 25,820",49.6 2.7,"401,008 18,690",49.8 2.3
Stipulated,571,8.3,154263,16.5,138456,16.6
Elections Cross checks,566 5,6.2 .1,"158,458 805",16.4 .1,"112,975 481",16.5 .1
Preheating elections,644,9.8,80932,8.7,69305,8.6
Ordered elections,876,12.6,216233,ZI. 5,188015,22.7
