row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
AFL-CIO..........................................,151,29.1,44,43,1,,107,10261,4008,3965,43,,6253
1-union elections..........................,353,31.4,111,43,62,6,242,24191,12295,3965,7631,699,11896
National v. Local..............................,1,100.0,1,,1,0,0,627,627,,627,0,0
National v. National..........................,1,100.0,1,,1,,0,50,50,,50,,0
AFL-CIO v. AFL-CIO......................,1,0.0,0,0,,,1,36,0,0,,,36
AFL-CIO v. Local............................,2,100.0,2,2,,0,0,42,42,42,,0,0
Local v. Local....................................,2,100.0,2,,,2,0,2531,2531,,,2531,0
2-union elections..........................,7,85.7,6,2,2,2,1,3286,3250,42,677,2531,36
Total RD elections........................,360,32.5,117,45,64,8,243,27477,15545,4007,8308,3230,11932
