row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Social services Miscellaneous services,261 140,186 116,164 65,22 49,0 2,0 0,0 0,0 0,0 0,73 24,55 18,3 2,15 4,0 0,0 0,2 o
Services . ... .. . . ...... . ....... . .... . ...,7909,6169,4547,1480,81,9,4,30,18,1597,1280,51,266,27,10,106
Public administration ..... ...... . .. .. . .... . . . ..,133,103,76,21,5,1,0,0,0,25,21,1,3,3,0,2
"Total, all industrial groups",41507,33833,24075,8157,965,297,44,30,265,7173,5678,327,1168,152,23,326
