row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16
Social services Miscellaneous services,238 307,149 282,127 71,21 203,0 2,1 1,0 0,0 0,0 5,77 24,65 18,2 2,10 4,5 0,0 1,7 0
Services,7336,5788,4006,1627,77,20,5,37,16,1408,1121,62,225,39,5,96
Public administration,505,361,244,103,9,1,2,0,2,131,96,8,27,6,2,5
"Total, all industrial groups...... ....... .......... ........... .. .... : ....",39351,31453,22266,7767,851,245,39,37,248,7348,5700,392,1256,165,37,348
