row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15
Other ...................................................................................,5,4,1,3,2,1,0,0,0,2,2,0,0,0,0
Objection to Board's proof of claim ..............……...,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
Intervention in §301 suit …….....................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAJA ……………............................……….......…....,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
Denying attorney's fees in FOIA ................................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denying stay in FOIA case …….……........................,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
