row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
"Employees receiving backpay: From either employer or union From both employer and union Employees reimbursed for fees, does, and","19,096 70","18,888 68",12.695 7,395 0,4 0,"1,560 1","4,234 60",208 2,181 1,S 0,0 0,16 1,6 0
fines: From either employer or union From both employer and union,"1,048 152",456 75,354 75,1 0,o 0,96 0,5 0,592 77,266 77,,0 o,326 o,0 o
"C. By amounts of monetary recovery, total 558,057, 778","C. By amounts of monetary recovery, total 558,057, 778",957393614,32879903,1261264,150042,6734491,116367914,664164,209302,19100,"0 $150,188 $285,574","0 $150,188 $285,574","0 $150,188 $285,574"
"Backpay (includes all monetary payments except fees, dues, and fines) Reimbursement of fees, dues, and fines","57,582,311 475,467","57,003,048 390,566","32,797,755 82,148","1,237,070 24,194","150,042 0","6.452.618 281,873","16,365,563 2,351","579,263 84,901","156,270 53,032","19,100 0",0 0,"118,319 31,869","285,574 0"
