row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed............................................,4604,100.0,3619,100.0,132,100.0,853,100.0,125,100.0
Before issuance of notice of hearing......................................,618,13.4,388,10.7,39,29.5,191,22.4,63,50.4
"After issuance of notice, before close of hearing...................",3394,73.7,2722,75.2,77,58.3,595,69.8,34,27.2
"After hearing closed, before issuance of decision..................",34,0.7,30,0.8,1,0.8,3,0.4,0,0.0
After issuance of Regional Director's decision......................,368,8.0,317,8.8,11,8.3,40,4.7,25,20.0
After issuance of Board decision 2 ..........................................,190,4.1,162,4.5,4,3.0,24,2.8,3,2.4
