row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
1,1 ri I t 1 ! 1 i 1 1. -r • I 2,if? 1 E,1 II . I a 11 i i I ! i 3 1 I.,I! t r 11 t 1 1 i 2. I a 1,le I a I - I I 1,r I,,i,a a. 1 R I g,1 RS' i I I
000,0 0,.- ell I J,r i0 . 0,V •,ai ti,§,§,2 I,a,/RIFF
000,0 0,"•■• Ir. r.,",Z 0,!II,EA,I,§,ND •• •1 CP%,...I ■I CO,"ri il 1 0 e ""A"
000,o o,- L .: 0,g 0,,,,,13,a ',i / XI n i
000,0 .,,0 0,0,,,,,,; I cr
...,0 0,00,_ .,,,,,,,. 0 4
000,0 0,000,0 00,0,0.,"""",1.0.,no,.4,0
