row_label,col_1
A Filed with Board,20
B Hearings held,3
,C Awards ruled on 1 By administrative law judges
Granting,2
Denying expenses in cases ruled on by Board,24
Claimed,347039
,69153
Recovered It Applications for fees and expenses before the circuit courts of,
appeals A Awards ruled on Granting,1
Denying,
B Amounts of fees and expenses recovered pursuant to court,II
award,13264
